exchange,source_name,source_path,stock_code,stock_abbr,report_date,report_year,report_period,report_type
SZSE,特一药业：2024年一季度报告.pdf,正式数据/附件2：财务报告/reports-深交所/特一药业：2024年一季度报告.pdf,002728,特一药业,,2024,第一季度,全文
SZSE,特一药业：2024年三季度报告.pdf,正式数据/附件2：财务报告/reports-深交所/特一药业：2024年三季度报告.pdf,002728,特一药业,,2024,第三季度,全文
SZSE,特一药业：2024年半年度报告.pdf,正式数据/附件2：财务报告/reports-深交所/特一药业：2024年半年度报告.pdf,002728,特一药业,,2024,半年度,全文
SZSE,特一药业：2024年半年度报告摘要.pdf,正式数据/附件2：财务报告/reports-深交所/特一药业：2024年半年度报告摘要.pdf,002728,特一药业,,2024,半年度,摘要
SZSE,特一药业：2024年年度报告.pdf,正式数据/附件2：财务报告/reports-深交所/特一药业：2024年年度报告.pdf,002728,特一药业,,2024,年度,全文
SZSE,特一药业：2024年年度报告摘要.pdf,正式数据/附件2：财务报告/reports-深交所/特一药业：2024年年度报告摘要.pdf,002728,特一药业,,2024,年度,摘要
SZSE,特一药业：2025年一季度报告.pdf,正式数据/附件2：财务报告/reports-深交所/特一药业：2025年一季度报告.pdf,002728,特一药业,,2025,第一季度,全文
SZSE,特一药业：2025年三季度报告.pdf,正式数据/附件2：财务报告/reports-深交所/特一药业：2025年三季度报告.pdf,002728,特一药业,,2025,第三季度,全文
SZSE,特一药业：2025年半年度报告.pdf,正式数据/附件2：财务报告/reports-深交所/特一药业：2025年半年度报告.pdf,002728,特一药业,,2025,半年度,全文
SZSE,特一药业：2025年半年度报告摘要.pdf,正式数据/附件2：财务报告/reports-深交所/特一药业：2025年半年度报告摘要.pdf,002728,特一药业,,2025,半年度,摘要
SZSE,瑞康医药：2022年年度报告.pdf,正式数据/附件2：财务报告/reports-深交所/瑞康医药：2022年年度报告.pdf,002589,瑞康医药,,2022,年度,全文
SZSE,瑞康医药：2022年年度报告摘要.pdf,正式数据/附件2：财务报告/reports-深交所/瑞康医药：2022年年度报告摘要.pdf,002589,瑞康医药,,2022,年度,摘要
SZSE,瑞康医药：2023年一季度报告.pdf,正式数据/附件2：财务报告/reports-深交所/瑞康医药：2023年一季度报告.pdf,002589,瑞康医药,,2023,第一季度,全文
SZSE,瑞康医药：2023年三季度报告.pdf,正式数据/附件2：财务报告/reports-深交所/瑞康医药：2023年三季度报告.pdf,002589,瑞康医药,,2023,第三季度,全文
SZSE,瑞康医药：2023年半年度报告.pdf,正式数据/附件2：财务报告/reports-深交所/瑞康医药：2023年半年度报告.pdf,002589,瑞康医药,,2023,半年度,全文
SZSE,瑞康医药：2023年半年度报告摘要.pdf,正式数据/附件2：财务报告/reports-深交所/瑞康医药：2023年半年度报告摘要.pdf,002589,瑞康医药,,2023,半年度,摘要
SZSE,瑞康医药：2023年年度报告.pdf,正式数据/附件2：财务报告/reports-深交所/瑞康医药：2023年年度报告.pdf,002589,瑞康医药,,2023,年度,全文
SZSE,瑞康医药：2023年年度报告摘要.pdf,正式数据/附件2：财务报告/reports-深交所/瑞康医药：2023年年度报告摘要.pdf,002589,瑞康医药,,2023,年度,摘要
SZSE,瑞康医药：2024年一季度报告.pdf,正式数据/附件2：财务报告/reports-深交所/瑞康医药：2024年一季度报告.pdf,002589,瑞康医药,,2024,第一季度,全文
SZSE,瑞康医药：2024年三季度报告.pdf,正式数据/附件2：财务报告/reports-深交所/瑞康医药：2024年三季度报告.pdf,002589,瑞康医药,,2024,第三季度,全文
SZSE,瑞康医药：2024年半年度报告.pdf,正式数据/附件2：财务报告/reports-深交所/瑞康医药：2024年半年度报告.pdf,002589,瑞康医药,,2024,半年度,全文
SZSE,瑞康医药：2024年半年度报告摘要.pdf,正式数据/附件2：财务报告/reports-深交所/瑞康医药：2024年半年度报告摘要.pdf,002589,瑞康医药,,2024,半年度,摘要
SZSE,瑞康医药：2024年年度报告.pdf,正式数据/附件2：财务报告/reports-深交所/瑞康医药：2024年年度报告.pdf,002589,瑞康医药,,2024,年度,全文
SZSE,瑞康医药：2024年年度报告摘要.pdf,正式数据/附件2：财务报告/reports-深交所/瑞康医药：2024年年度报告摘要.pdf,002589,瑞康医药,,2024,年度,摘要
SZSE,瑞康医药：2025年一季度报告.pdf,正式数据/附件2：财务报告/reports-深交所/瑞康医药：2025年一季度报告.pdf,002589,瑞康医药,,2025,第一季度,全文
SZSE,瑞康医药：2025年三季度报告.pdf,正式数据/附件2：财务报告/reports-深交所/瑞康医药：2025年三季度报告.pdf,002589,瑞康医药,,2025,第三季度,全文
SZSE,瑞康医药：2025年半年度报告.pdf,正式数据/附件2：财务报告/reports-深交所/瑞康医药：2025年半年度报告.pdf,002589,瑞康医药,,2025,半年度,全文
SZSE,瑞康医药：2025年半年度报告摘要.pdf,正式数据/附件2：财务报告/reports-深交所/瑞康医药：2025年半年度报告摘要.pdf,002589,瑞康医药,,2025,半年度,摘要
SZSE,益盛药业：2022年年度报告.pdf,正式数据/附件2：财务报告/reports-深交所/益盛药业：2022年年度报告.pdf,002566,益盛药业,,2022,年度,全文
SZSE,益盛药业：2022年年度报告摘要.pdf,正式数据/附件2：财务报告/reports-深交所/益盛药业：2022年年度报告摘要.pdf,002566,益盛药业,,2022,年度,摘要
SZSE,益盛药业：2023年一季度报告.pdf,正式数据/附件2：财务报告/reports-深交所/益盛药业：2023年一季度报告.pdf,002566,益盛药业,,2023,第一季度,全文
SZSE,益盛药业：2023年三季度报告.pdf,正式数据/附件2：财务报告/reports-深交所/益盛药业：2023年三季度报告.pdf,002566,益盛药业,,2023,第三季度,全文
SZSE,益盛药业：2023年半年度报告.pdf,正式数据/附件2：财务报告/reports-深交所/益盛药业：2023年半年度报告.pdf,002566,益盛药业,,2023,半年度,全文
SZSE,益盛药业：2023年半年度报告摘要.pdf,正式数据/附件2：财务报告/reports-深交所/益盛药业：2023年半年度报告摘要.pdf,002566,益盛药业,,2023,半年度,摘要
SZSE,益盛药业：2023年年度报告.pdf,正式数据/附件2：财务报告/reports-深交所/益盛药业：2023年年度报告.pdf,002566,益盛药业,,2023,年度,全文
SZSE,益盛药业：2023年年度报告摘要.pdf,正式数据/附件2：财务报告/reports-深交所/益盛药业：2023年年度报告摘要.pdf,002566,益盛药业,,2023,年度,摘要
SZSE,益盛药业：2024年一季度报告.pdf,正式数据/附件2：财务报告/reports-深交所/益盛药业：2024年一季度报告.pdf,002566,益盛药业,,2024,第一季度,全文
SZSE,益盛药业：2024年三季度报告.pdf,正式数据/附件2：财务报告/reports-深交所/益盛药业：2024年三季度报告.pdf,002566,益盛药业,,2024,第三季度,全文
SZSE,益盛药业：2024年半年度报告.pdf,正式数据/附件2：财务报告/reports-深交所/益盛药业：2024年半年度报告.pdf,002566,益盛药业,,2024,半年度,全文
SZSE,益盛药业：2024年半年度报告摘要.pdf,正式数据/附件2：财务报告/reports-深交所/益盛药业：2024年半年度报告摘要.pdf,002566,益盛药业,,2024,半年度,摘要
SZSE,益盛药业：2024年年度报告.pdf,正式数据/附件2：财务报告/reports-深交所/益盛药业：2024年年度报告.pdf,002566,益盛药业,,2024,年度,全文
SZSE,益盛药业：2024年年度报告摘要.pdf,正式数据/附件2：财务报告/reports-深交所/益盛药业：2024年年度报告摘要.pdf,002566,益盛药业,,2024,年度,摘要
SZSE,益盛药业：2025年一季度报告.pdf,正式数据/附件2：财务报告/reports-深交所/益盛药业：2025年一季度报告.pdf,002566,益盛药业,,2025,第一季度,全文
SZSE,益盛药业：2025年三季度报告.pdf,正式数据/附件2：财务报告/reports-深交所/益盛药业：2025年三季度报告.pdf,002566,益盛药业,,2025,第三季度,全文
SZSE,益盛药业：2025年半年度报告.pdf,正式数据/附件2：财务报告/reports-深交所/益盛药业：2025年半年度报告.pdf,002566,益盛药业,,2025,半年度,全文
SZSE,益盛药业：2025年半年度报告摘要.pdf,正式数据/附件2：财务报告/reports-深交所/益盛药业：2025年半年度报告摘要.pdf,002566,益盛药业,,2025,半年度,摘要
SZSE,盘龙药业：2022年年度报告（更正后）.pdf,正式数据/附件2：财务报告/reports-深交所/盘龙药业：2022年年度报告（更正后）.pdf,002864,盘龙药业,,2022,年度,全文
SZSE,盘龙药业：2022年年度报告摘要（更正后）.pdf,正式数据/附件2：财务报告/reports-深交所/盘龙药业：2022年年度报告摘要（更正后）.pdf,002864,盘龙药业,,2022,年度,摘要
SZSE,盘龙药业：2023年一季度报告.pdf,正式数据/附件2：财务报告/reports-深交所/盘龙药业：2023年一季度报告.pdf,002864,盘龙药业,,2023,第一季度,全文
SZSE,盘龙药业：2023年三季度报告.pdf,正式数据/附件2：财务报告/reports-深交所/盘龙药业：2023年三季度报告.pdf,002864,盘龙药业,,2023,第三季度,全文
SZSE,盘龙药业：2023年半年度报告.pdf,正式数据/附件2：财务报告/reports-深交所/盘龙药业：2023年半年度报告.pdf,002864,盘龙药业,,2023,半年度,全文
SZSE,盘龙药业：2023年半年度报告摘要.pdf,正式数据/附件2：财务报告/reports-深交所/盘龙药业：2023年半年度报告摘要.pdf,002864,盘龙药业,,2023,半年度,摘要
SZSE,盘龙药业：2023年年度报告.pdf,正式数据/附件2：财务报告/reports-深交所/盘龙药业：2023年年度报告.pdf,002864,盘龙药业,,2023,年度,全文
SZSE,盘龙药业：2023年年度报告摘要.pdf,正式数据/附件2：财务报告/reports-深交所/盘龙药业：2023年年度报告摘要.pdf,002864,盘龙药业,,2023,年度,摘要
SZSE,盘龙药业：2024年第一季度报告.pdf,正式数据/附件2：财务报告/reports-深交所/盘龙药业：2024年第一季度报告.pdf,002864,盘龙药业,,2024,第一季度,全文
SZSE,盘龙药业：2024年三季度报告.pdf,正式数据/附件2：财务报告/reports-深交所/盘龙药业：2024年三季度报告.pdf,002864,盘龙药业,,2024,第三季度,全文
SZSE,盘龙药业：2024年半年度报告.pdf,正式数据/附件2：财务报告/reports-深交所/盘龙药业：2024年半年度报告.pdf,002864,盘龙药业,,2024,半年度,全文
SZSE,盘龙药业：2024年半年度报告摘要.pdf,正式数据/附件2：财务报告/reports-深交所/盘龙药业：2024年半年度报告摘要.pdf,002864,盘龙药业,,2024,半年度,摘要
SZSE,盘龙药业：2024年年度报告.pdf,正式数据/附件2：财务报告/reports-深交所/盘龙药业：2024年年度报告.pdf,002864,盘龙药业,,2024,年度,全文
SZSE,盘龙药业：2024年年度报告摘要.pdf,正式数据/附件2：财务报告/reports-深交所/盘龙药业：2024年年度报告摘要.pdf,002864,盘龙药业,,2024,年度,摘要
SZSE,盘龙药业：2025年一季度报告.pdf,正式数据/附件2：财务报告/reports-深交所/盘龙药业：2025年一季度报告.pdf,002864,盘龙药业,,2025,第一季度,全文
SZSE,盘龙药业：2025年三季度报告.pdf,正式数据/附件2：财务报告/reports-深交所/盘龙药业：2025年三季度报告.pdf,002864,盘龙药业,,2025,第三季度,全文
SZSE,盘龙药业：2025年半年度报告.pdf,正式数据/附件2：财务报告/reports-深交所/盘龙药业：2025年半年度报告.pdf,002864,盘龙药业,,2025,半年度,全文
SZSE,盘龙药业：2025年半年度报告摘要.pdf,正式数据/附件2：财务报告/reports-深交所/盘龙药业：2025年半年度报告摘要.pdf,002864,盘龙药业,,2025,半年度,摘要
SZSE,粤万年青：2022年年度报告.pdf,正式数据/附件2：财务报告/reports-深交所/粤万年青：2022年年度报告.pdf,301111,粤万年青,,2022,年度,全文
SZSE,粤万年青：2022年年度报告摘要.pdf,正式数据/附件2：财务报告/reports-深交所/粤万年青：2022年年度报告摘要.pdf,301111,粤万年青,,2022,年度,摘要
SZSE,粤万年青：2023年一季度报告.pdf,正式数据/附件2：财务报告/reports-深交所/粤万年青：2023年一季度报告.pdf,301111,粤万年青,,2023,第一季度,全文
SZSE,粤万年青：2023年三季度报告.pdf,正式数据/附件2：财务报告/reports-深交所/粤万年青：2023年三季度报告.pdf,301111,粤万年青,,2023,第三季度,全文
SZSE,粤万年青：2023年半年度报告.pdf,正式数据/附件2：财务报告/reports-深交所/粤万年青：2023年半年度报告.pdf,301111,粤万年青,,2023,半年度,全文
SZSE,粤万年青：2023年半年度报告摘要.pdf,正式数据/附件2：财务报告/reports-深交所/粤万年青：2023年半年度报告摘要.pdf,301111,粤万年青,,2023,半年度,摘要
SZSE,粤万年青：2023年年度报告.pdf,正式数据/附件2：财务报告/reports-深交所/粤万年青：2023年年度报告.pdf,301111,粤万年青,,2023,年度,全文
SZSE,粤万年青：2023年年度报告摘要.pdf,正式数据/附件2：财务报告/reports-深交所/粤万年青：2023年年度报告摘要.pdf,301111,粤万年青,,2023,年度,摘要
SZSE,粤万年青：2024年一季度报告.pdf,正式数据/附件2：财务报告/reports-深交所/粤万年青：2024年一季度报告.pdf,301111,粤万年青,,2024,第一季度,全文
SZSE,粤万年青：2024年三季度报告.pdf,正式数据/附件2：财务报告/reports-深交所/粤万年青：2024年三季度报告.pdf,301111,粤万年青,,2024,第三季度,全文
SZSE,粤万年青：2024年半年度报告.pdf,正式数据/附件2：财务报告/reports-深交所/粤万年青：2024年半年度报告.pdf,301111,粤万年青,,2024,半年度,全文
SZSE,粤万年青：2024年半年度报告摘要.pdf,正式数据/附件2：财务报告/reports-深交所/粤万年青：2024年半年度报告摘要.pdf,301111,粤万年青,,2024,半年度,摘要
SZSE,粤万年青：2024年年度报告.pdf,正式数据/附件2：财务报告/reports-深交所/粤万年青：2024年年度报告.pdf,301111,粤万年青,,2024,年度,全文
SZSE,粤万年青：2024年年度报告摘要.pdf,正式数据/附件2：财务报告/reports-深交所/粤万年青：2024年年度报告摘要.pdf,301111,粤万年青,,2024,年度,摘要
SZSE,粤万年青：2025年一季度报告.pdf,正式数据/附件2：财务报告/reports-深交所/粤万年青：2025年一季度报告.pdf,301111,粤万年青,,2025,第一季度,全文
SZSE,粤万年青：2025年三季度报告.pdf,正式数据/附件2：财务报告/reports-深交所/粤万年青：2025年三季度报告.pdf,301111,粤万年青,,2025,第三季度,全文
SZSE,粤万年青：2025年半年度报告.pdf,正式数据/附件2：财务报告/reports-深交所/粤万年青：2025年半年度报告.pdf,301111,粤万年青,,2025,半年度,全文
SZSE,粤万年青：2025年半年度报告摘要.pdf,正式数据/附件2：财务报告/reports-深交所/粤万年青：2025年半年度报告摘要.pdf,301111,粤万年青,,2025,半年度,摘要
SZSE,精华制药：2022年年度报告.pdf,正式数据/附件2：财务报告/reports-深交所/精华制药：2022年年度报告.pdf,002349,精华制药,,2022,年度,全文
SZSE,精华制药：2022年年度报告摘要.pdf,正式数据/附件2：财务报告/reports-深交所/精华制药：2022年年度报告摘要.pdf,002349,精华制药,,2022,年度,摘要
SZSE,精华制药：2023年一季度报告.pdf,正式数据/附件2：财务报告/reports-深交所/精华制药：2023年一季度报告.pdf,002349,精华制药,,2023,第一季度,全文
SZSE,精华制药：2023年三季度报告.pdf,正式数据/附件2：财务报告/reports-深交所/精华制药：2023年三季度报告.pdf,002349,精华制药,,2023,第三季度,全文
SZSE,精华制药：2023年半年度报告.pdf,正式数据/附件2：财务报告/reports-深交所/精华制药：2023年半年度报告.pdf,002349,精华制药,,2023,半年度,全文
SZSE,精华制药：2023年半年度报告摘要.pdf,正式数据/附件2：财务报告/reports-深交所/精华制药：2023年半年度报告摘要.pdf,002349,精华制药,,2023,半年度,摘要
SZSE,精华制药：2023年年度报告.pdf,正式数据/附件2：财务报告/reports-深交所/精华制药：2023年年度报告.pdf,002349,精华制药,,2023,年度,全文
SZSE,精华制药：2023年年度报告摘要.pdf,正式数据/附件2：财务报告/reports-深交所/精华制药：2023年年度报告摘要.pdf,002349,精华制药,,2023,年度,摘要
SZSE,精华制药：2024年一季度报告.pdf,正式数据/附件2：财务报告/reports-深交所/精华制药：2024年一季度报告.pdf,002349,精华制药,,2024,第一季度,全文
SZSE,精华制药：2024年三季度报告.pdf,正式数据/附件2：财务报告/reports-深交所/精华制药：2024年三季度报告.pdf,002349,精华制药,,2024,第三季度,全文
SZSE,精华制药：2024年半年度报告.pdf,正式数据/附件2：财务报告/reports-深交所/精华制药：2024年半年度报告.pdf,002349,精华制药,,2024,半年度,全文
SZSE,精华制药：2024年半年度报告摘要.pdf,正式数据/附件2：财务报告/reports-深交所/精华制药：2024年半年度报告摘要.pdf,002349,精华制药,,2024,半年度,摘要
SZSE,精华制药：2024年年度报告.pdf,正式数据/附件2：财务报告/reports-深交所/精华制药：2024年年度报告.pdf,002349,精华制药,,2024,年度,全文
SZSE,精华制药：2024年年度报告摘要.pdf,正式数据/附件2：财务报告/reports-深交所/精华制药：2024年年度报告摘要.pdf,002349,精华制药,,2024,年度,摘要
SZSE,精华制药：2025年一季度报告.pdf,正式数据/附件2：财务报告/reports-深交所/精华制药：2025年一季度报告.pdf,002349,精华制药,,2025,第一季度,全文
SZSE,精华制药：2025年三季度报告.pdf,正式数据/附件2：财务报告/reports-深交所/精华制药：2025年三季度报告.pdf,002349,精华制药,,2025,第三季度,全文
SZSE,精华制药：2025年半年度报告.pdf,正式数据/附件2：财务报告/reports-深交所/精华制药：2025年半年度报告.pdf,002349,精华制药,,2025,半年度,全文
SZSE,精华制药：2025年半年度报告摘要.pdf,正式数据/附件2：财务报告/reports-深交所/精华制药：2025年半年度报告摘要.pdf,002349,精华制药,,2025,半年度,摘要
SZSE,红日药业：2022年年度报告.pdf,正式数据/附件2：财务报告/reports-深交所/红日药业：2022年年度报告.pdf,300026,红日药业,,2022,年度,全文
SZSE,红日药业：2022年年度报告摘要.pdf,正式数据/附件2：财务报告/reports-深交所/红日药业：2022年年度报告摘要.pdf,300026,红日药业,,2022,年度,摘要
SZSE,红日药业：2023年一季度报告.pdf,正式数据/附件2：财务报告/reports-深交所/红日药业：2023年一季度报告.pdf,300026,红日药业,,2023,第一季度,全文
SZSE,红日药业：2023年三季度报告.pdf,正式数据/附件2：财务报告/reports-深交所/红日药业：2023年三季度报告.pdf,300026,红日药业,,2023,第三季度,全文
SZSE,红日药业：2023年半年度报告.pdf,正式数据/附件2：财务报告/reports-深交所/红日药业：2023年半年度报告.pdf,300026,红日药业,,2023,半年度,全文
SZSE,红日药业：2023年半年度报告摘要.pdf,正式数据/附件2：财务报告/reports-深交所/红日药业：2023年半年度报告摘要.pdf,300026,红日药业,,2023,半年度,摘要
SZSE,红日药业：2023年年度报告.pdf,正式数据/附件2：财务报告/reports-深交所/红日药业：2023年年度报告.pdf,300026,红日药业,,2023,年度,全文
SZSE,红日药业：2023年年度报告摘要.pdf,正式数据/附件2：财务报告/reports-深交所/红日药业：2023年年度报告摘要.pdf,300026,红日药业,,2023,年度,摘要
SZSE,红日药业：2024年一季度报告.pdf,正式数据/附件2：财务报告/reports-深交所/红日药业：2024年一季度报告.pdf,300026,红日药业,,2024,第一季度,全文
SZSE,红日药业：2024年三季度报告.pdf,正式数据/附件2：财务报告/reports-深交所/红日药业：2024年三季度报告.pdf,300026,红日药业,,2024,第三季度,全文
SZSE,红日药业：2024年半年度报告.pdf,正式数据/附件2：财务报告/reports-深交所/红日药业：2024年半年度报告.pdf,300026,红日药业,,2024,半年度,全文
SZSE,红日药业：2024年半年度报告摘要.pdf,正式数据/附件2：财务报告/reports-深交所/红日药业：2024年半年度报告摘要.pdf,300026,红日药业,,2024,半年度,摘要
SZSE,红日药业：2024年年度报告.pdf,正式数据/附件2：财务报告/reports-深交所/红日药业：2024年年度报告.pdf,300026,红日药业,,2024,年度,全文
SZSE,红日药业：2024年年度报告摘要.pdf,正式数据/附件2：财务报告/reports-深交所/红日药业：2024年年度报告摘要.pdf,300026,红日药业,,2024,年度,摘要
SZSE,红日药业：2025年一季度报告.pdf,正式数据/附件2：财务报告/reports-深交所/红日药业：2025年一季度报告.pdf,300026,红日药业,,2025,第一季度,全文
SZSE,红日药业：2025年三季度报告.pdf,正式数据/附件2：财务报告/reports-深交所/红日药业：2025年三季度报告.pdf,300026,红日药业,,2025,第三季度,全文
SZSE,红日药业：2025年半年度报告.pdf,正式数据/附件2：财务报告/reports-深交所/红日药业：2025年半年度报告.pdf,300026,红日药业,,2025,半年度,全文
SZSE,红日药业：2025年半年度报告摘要.pdf,正式数据/附件2：财务报告/reports-深交所/红日药业：2025年半年度报告摘要.pdf,300026,红日药业,,2025,半年度,摘要
SZSE,维康药业：2022年第三季度报告（更新后）.pdf,正式数据/附件2：财务报告/reports-深交所/维康药业：2022年第三季度报告（更新后）.pdf,300878,维康药业,,2022,第三季度,全文
SZSE,维康药业：2022年年度报告.pdf,正式数据/附件2：财务报告/reports-深交所/维康药业：2022年年度报告.pdf,300878,维康药业,,2022,年度,全文
SZSE,维康药业：2022年年度报告摘要.pdf,正式数据/附件2：财务报告/reports-深交所/维康药业：2022年年度报告摘要.pdf,300878,维康药业,,2022,年度,摘要
SZSE,维康药业：2023年一季度报告.pdf,正式数据/附件2：财务报告/reports-深交所/维康药业：2023年一季度报告.pdf,300878,维康药业,,2023,第一季度,全文
SZSE,维康药业：2023年三季度报告.pdf,正式数据/附件2：财务报告/reports-深交所/维康药业：2023年三季度报告.pdf,300878,维康药业,,2023,第三季度,全文
SZSE,维康药业：2023年半年度报告.pdf,正式数据/附件2：财务报告/reports-深交所/维康药业：2023年半年度报告.pdf,300878,维康药业,,2023,半年度,全文
SZSE,维康药业：2023年半年度报告摘要.pdf,正式数据/附件2：财务报告/reports-深交所/维康药业：2023年半年度报告摘要.pdf,300878,维康药业,,2023,半年度,摘要
SZSE,维康药业：2023年年度报告.pdf,正式数据/附件2：财务报告/reports-深交所/维康药业：2023年年度报告.pdf,300878,维康药业,,2023,年度,全文
SZSE,维康药业：2023年年度报告摘要.pdf,正式数据/附件2：财务报告/reports-深交所/维康药业：2023年年度报告摘要.pdf,300878,维康药业,,2023,年度,摘要
SZSE,维康药业：2024年一季度报告.pdf,正式数据/附件2：财务报告/reports-深交所/维康药业：2024年一季度报告.pdf,300878,维康药业,,2024,第一季度,全文
SZSE,维康药业：2024年三季度报告.pdf,正式数据/附件2：财务报告/reports-深交所/维康药业：2024年三季度报告.pdf,300878,维康药业,,2024,第三季度,全文
SZSE,维康药业：2024年半年度报告.pdf,正式数据/附件2：财务报告/reports-深交所/维康药业：2024年半年度报告.pdf,300878,维康药业,,2024,半年度,全文
SZSE,维康药业：2024年半年度报告摘要.pdf,正式数据/附件2：财务报告/reports-深交所/维康药业：2024年半年度报告摘要.pdf,300878,维康药业,,2024,半年度,摘要
SZSE,维康药业：2024年年度报告.pdf,正式数据/附件2：财务报告/reports-深交所/维康药业：2024年年度报告.pdf,300878,维康药业,,2024,年度,全文
SZSE,维康药业：2024年年度报告摘要.pdf,正式数据/附件2：财务报告/reports-深交所/维康药业：2024年年度报告摘要.pdf,300878,维康药业,,2024,年度,摘要
SZSE,维康药业：2025年一季度报告.pdf,正式数据/附件2：财务报告/reports-深交所/维康药业：2025年一季度报告.pdf,300878,维康药业,,2025,第一季度,全文
SZSE,维康药业：2025年三季度报告.pdf,正式数据/附件2：财务报告/reports-深交所/维康药业：2025年三季度报告.pdf,300878,维康药业,,2025,第三季度,全文
SZSE,维康药业：2025年半年度报告.pdf,正式数据/附件2：财务报告/reports-深交所/维康药业：2025年半年度报告.pdf,300878,维康药业,,2025,半年度,全文
SZSE,维康药业：2025年半年度报告摘要.pdf,正式数据/附件2：财务报告/reports-深交所/维康药业：2025年半年度报告摘要.pdf,300878,维康药业,,2025,半年度,摘要
SZSE,莱茵生物：2022年年度报告.pdf,正式数据/附件2：财务报告/reports-深交所/莱茵生物：2022年年度报告.pdf,002166,莱茵生物,,2022,年度,全文
SZSE,莱茵生物：2022年年度报告摘要.pdf,正式数据/附件2：财务报告/reports-深交所/莱茵生物：2022年年度报告摘要.pdf,002166,莱茵生物,,2022,年度,摘要
SZSE,莱茵生物：2023年一季度报告.pdf,正式数据/附件2：财务报告/reports-深交所/莱茵生物：2023年一季度报告.pdf,002166,莱茵生物,,2023,第一季度,全文
SZSE,莱茵生物：2023年三季度报告.pdf,正式数据/附件2：财务报告/reports-深交所/莱茵生物：2023年三季度报告.pdf,002166,莱茵生物,,2023,第三季度,全文
SZSE,莱茵生物：2023年半年度报告.pdf,正式数据/附件2：财务报告/reports-深交所/莱茵生物：2023年半年度报告.pdf,002166,莱茵生物,,2023,半年度,全文
SZSE,莱茵生物：2023年半年度报告摘要.pdf,正式数据/附件2：财务报告/reports-深交所/莱茵生物：2023年半年度报告摘要.pdf,002166,莱茵生物,,2023,半年度,摘要
SZSE,莱茵生物：2023年年度报告.pdf,正式数据/附件2：财务报告/reports-深交所/莱茵生物：2023年年度报告.pdf,002166,莱茵生物,,2023,年度,全文
SZSE,莱茵生物：2023年年度报告摘要.pdf,正式数据/附件2：财务报告/reports-深交所/莱茵生物：2023年年度报告摘要.pdf,002166,莱茵生物,,2023,年度,摘要
SZSE,莱茵生物：2024年一季度报告.pdf,正式数据/附件2：财务报告/reports-深交所/莱茵生物：2024年一季度报告.pdf,002166,莱茵生物,,2024,第一季度,全文
SZSE,莱茵生物：2024年三季度报告.pdf,正式数据/附件2：财务报告/reports-深交所/莱茵生物：2024年三季度报告.pdf,002166,莱茵生物,,2024,第三季度,全文
SZSE,莱茵生物：2024年半年度报告.pdf,正式数据/附件2：财务报告/reports-深交所/莱茵生物：2024年半年度报告.pdf,002166,莱茵生物,,2024,半年度,全文
SZSE,莱茵生物：2024年半年度报告摘要.pdf,正式数据/附件2：财务报告/reports-深交所/莱茵生物：2024年半年度报告摘要.pdf,002166,莱茵生物,,2024,半年度,摘要
SZSE,莱茵生物：2024年年度报告.pdf,正式数据/附件2：财务报告/reports-深交所/莱茵生物：2024年年度报告.pdf,002166,莱茵生物,,2024,年度,全文
SZSE,莱茵生物：2024年年度报告摘要.pdf,正式数据/附件2：财务报告/reports-深交所/莱茵生物：2024年年度报告摘要.pdf,002166,莱茵生物,,2024,年度,摘要
SZSE,莱茵生物：2025年一季度报告.pdf,正式数据/附件2：财务报告/reports-深交所/莱茵生物：2025年一季度报告.pdf,002166,莱茵生物,,2025,第一季度,全文
SZSE,莱茵生物：2025年三季度报告.pdf,正式数据/附件2：财务报告/reports-深交所/莱茵生物：2025年三季度报告.pdf,002166,莱茵生物,,2025,第三季度,全文
SZSE,莱茵生物：2025年半年度报告.pdf,正式数据/附件2：财务报告/reports-深交所/莱茵生物：2025年半年度报告.pdf,002166,莱茵生物,,2025,半年度,全文
SZSE,莱茵生物：2025年半年度报告摘要.pdf,正式数据/附件2：财务报告/reports-深交所/莱茵生物：2025年半年度报告摘要.pdf,002166,莱茵生物,,2025,半年度,摘要
SZSE,葵花药业：2022年年度报告.pdf,正式数据/附件2：财务报告/reports-深交所/葵花药业：2022年年度报告.pdf,002737,葵花药业,,2022,年度,全文
SZSE,葵花药业：2022年年度报告摘要.pdf,正式数据/附件2：财务报告/reports-深交所/葵花药业：2022年年度报告摘要.pdf,002737,葵花药业,,2022,年度,摘要
SZSE,葵花药业：2023年一季度报告.pdf,正式数据/附件2：财务报告/reports-深交所/葵花药业：2023年一季度报告.pdf,002737,葵花药业,,2023,第一季度,全文
SZSE,葵花药业：2023年三季度报告.pdf,正式数据/附件2：财务报告/reports-深交所/葵花药业：2023年三季度报告.pdf,002737,葵花药业,,2023,第三季度,全文
SZSE,葵花药业：2023年半年度报告.pdf,正式数据/附件2：财务报告/reports-深交所/葵花药业：2023年半年度报告.pdf,002737,葵花药业,,2023,半年度,全文
SZSE,葵花药业：2023年半年度报告摘要.pdf,正式数据/附件2：财务报告/reports-深交所/葵花药业：2023年半年度报告摘要.pdf,002737,葵花药业,,2023,半年度,摘要
SZSE,葵花药业：2023年年度报告.pdf,正式数据/附件2：财务报告/reports-深交所/葵花药业：2023年年度报告.pdf,002737,葵花药业,,2023,年度,全文
