serial_number,stock_code,stock_abbr,eps,total_operating_revenue,operating_revenue_yoy_growth,operating_revenue_qoq_growth,net_profit_10k_yuan,net_profit_yoy_growth,net_profit_qoq_growth,net_asset_per_share,roe,operating_cf_per_share,net_profit_excl_non_recurring,net_profit_excl_non_recurring_yoy,gross_profit_margin,net_profit_margin,roe_weighted_excl_non_recurring,report_period,report_year
1814,002275,桂林三金,0.66,146238.20745,-7.14,-12.735799836177266,38522.716713,0.35201886860444875,-45.93587386708572,5.559447442580995,3.22,0.7395268273591451,8707.601587000001,19.68352202655979,75.22712417383367,26.34244318549325,2.6834527303446385,2025Q3,2025
1816,002275,桂林三金,0.49,99833.937822,-6.56,13.973349993082335,28682.54642,-4.7,73.64604618291787,5.347171050627729,9.14,0.602762256770018,26577.706152000002,-3.07,75.74163003148298,28.730256509705,8.49125324198156,2025H1,2025
1819,002107,沃华医药,0.19,101481.84555,7.65,,10738.586565000001,-34.28,,1.3973923900337808,14.1,0.32778204912202985,10477.270639,,75.27789945183943,10.581780915394479,13.265886189323343,2022FY,2022
1824,002107,沃华医药,0.04,23528.120305,-9.29,,2544.928676,-5.35,,1.2762988275589693,3.35,0.049049554235916046,2477.528976,,75.43851142340544,10.816540560867384,3.0510599995922143,2023Q1,2023
1826,002107,沃华医药,0.1,71639.24295,-4.84,-12.817512091253306,5740.127279,-27.45,71.82301821158023,1.4516904060795826,2.54,0.16005841944676502,1950.1113579999999,,75.53656432797354,8.012545977078894,2.3402587771098657,2023Q3,2023
1828,002107,沃华医药,0.06,49230.910765,-2.24,9.242855471704882,3720.398886,-33.66,-53.811270976460165,1.3213985704219995,4.86,0.09437746945395682,3568.995482,-36.02,75.62800249567961,7.557038511351212,4.355859974540044,2023H1,2023
1830,002107,沃华医药,0.1,90950.677172,-10.38,-13.820296563940834,5876.708678,-48.12584160575405,-93.23763534377369,1.4182735255708723,7.57,0.21993069840920912,5689.751681000001,-45.69433321860762,74.44357639905974,6.461423774653542,6.826516659072425,2023FY,2023
1835,002107,沃华医药,0.02,21531.703137,-8.49,11.497172553194556,966.7223230000001,-62.01,607.7994002682622,1.7424682611782412,1.19,0.11272591730562531,822.584856,-66.8,72.91745426315367,4.489762453295151,0.9766615311569313,2024Q1,2024
1837,002107,沃华医药,0.04,57667.867517,-19.5,0.9388265230938682,2290.962829,-60.09,736.3410154032658,1.23845715673984,1.74,0.11634853932411837,1145.527664,-41.2583461297906,72.27226140920455,3.9726851843873776,1.6149777489809458,2024Q3,2024
1841,002107,沃华医药,0.02,39515.367621,-19.73,-16.47820718326302,1108.149483,-70.21,-85.37044644204416,1.261191572418935,1.41,0.09851397972452061,982.8742560000001,-72.46,72.21536885774731,2.8043506861140433,1.4065285351143382,2024H1,2024
1842,002107,沃华医药,0.06,76379.33940900001,-16.02,3.0793113852223732,3640.337934,-27.599585894624767,14.081829526465278,1.1915391167582736,4.92,0.15082624685249893,3434.314611,-39.640342785638005,72.56832894979038,4.766129115763271,4.750521876639457,2024FY,2024
1847,002107,沃华医药,0.04,21783.683634,1.17,16.41886731162769,2285.981288,136.47,69.41036480734539,1.2968196790594202,3.23,0.08428181711345661,2205.760804,168.15,73.00818488374124,10.494007011890485,2.9762276223677624,2025Q1,2025
1849,002107,沃华医药,0.11,62461.33542999999,8.31,-3.9835751798947445,6399.499235,179.34,-11.449918648958976,1.2182071971526691,2.57,0.18684489791020345,1853.562744,61.808640878008525,75.12426953885254,10.245537004523184,2.6153681126562405,2025Q3,2025
1853,002107,沃华医药,0.08,42535.848578,7.64,-4.735281265240231,4467.639295,303.16,-4.563610452440412,1.3612412076342435,6.21,0.13482096790448253,4273.546472,334.8,74.26329323623257,10.503233024274756,5.62166844567715,2025H1,2025
1854,002728,特一药业,0.8,88657.09386000001,16.94,,17820.410428,40.41,,6.299021878173321,13.98,1.6684606081845963,17137.121585,51.54,49.03591222790393,20.10037736646379,12.213413080667191,2022FY,2022
1859,002728,特一药业,0.44,30415.742118000002,56.5,,10547.092094,130.96,,6.2962806934944355,7.24,0.11227232715960013,10458.340919,,62.82822225038173,34.67642529674869,6.92944819191581,2023Q1,2023
1860,002728,特一药业,0.11,74529.249104,27.83,-11.660407644569046,18848.224982,92.78978185626772,-22.07101240643901,1.0001314065081655,10.998554718329597,0.04214155320559618,354.3461,,57.693622325375415,25.289701974185608,0.20677251962975804,2023Q3,2023
1862,002728,特一药业,0.47,53838.064761,39.79,-22.99276291819066,15212.511147,147.51,-55.76582614980625,4.349670146062573,10.46,0.18032440753090087,15049.530528,167.19,58.75567085746126,28.256051205651545,10.689652243156864,2023H1,2023
1864,002728,特一药业,0.77,106721.211088,20.38,55.58298379807728,25317.578962,42.07,77.93903133193098,6.115217704758353,16.57,0.6038864671664571,24901.208113,43.61,56.14854236107691,23.723099376302688,12.384459213919163,2023FY,2023
1869,002728,特一药业,0.03,16461.174446,-45.88,-48.865575654626106,915.4620960000001,-91.32024175155553,-85.8492501905113,6.620945938639931,0.45,-0.12903808562490168,892.4581099999999,-91.46654218951075,44.28563012265159,5.561341318647247,0.44172165023808885,2024Q1,2024
1870,002728,特一药业,0.01,45559.719306,-38.87,-4.8867755352248885,600.980032,-96.81147676996676,151.35764585914998,2.8979235594137016,0.34507466449609075,-0.06368755429797708,179.35717,-49.38361957419596,38.83674413171767,1.3191038951832477,0.10298447863026222,2024Q3,2024
1872,002728,特一药业,0.005,31374.845695,-41.72,-9.400928239212233,268.94309100000004,-98.23,-170.62214894804342,3.398536856483143,0.14,-0.07932885187967145,61.472193999999995,-99.59,39.55347350752923,0.8571933504133844,0.0336276363274799,2024H1,2024
1876,002728,特一药业,0.04,68778.5167,0.88,63.68702345006743,2049.50033,62.0,336.25275357539203,3.4446117524062525,1.1,-0.3680056715911575,1855.2442199999998,13.0,43.91973549934521,2.979855389980074,1.0511696303613005,2024FY,2024
1880,002728,特一药业,0.06,29513.334844999998,79.29,27.1096618148991,3156.7273649999997,244.82338250736265,117.9277273061727,3.4183756023225658,1.77,0.16989193959105175,3170.68926,255.2759759222761,64.72237642177573,10.695935859429985,1.7629828057601968,2025Q1,2025
1882,002728,特一药业,0.13,69185.059625,51.86,2.3969225808687757,6521.712979,985.18,322.47628022463834,3.5938653525463597,1.52,0.38111380025974617,6280.965126,,56.939967970722115,9.426475910188248,3.4837441381883396,2025Q3,2025
1885,002728,特一药业,0.08,49114.287406,56.54,-33.58611399239859,3800.772988,,-79.59767985855186,3.7327373854720736,2.13,0.307740202998938,3808.525072,,60.22909929542468,7.738630017333168,2.1475705440465784,2025H1,2025
1889,002589,瑞康医药,-1.2424,1231127.775366,-41.54,,-183165.18503,-555.3438167552032,,3.901421099916121,-28.81,1.8837522267353646,-92755.78773899999,,13.581650549090318,-14.877837109600353,-16.126373097463073,2022FY,2022
1893,002589,瑞康医药,0.014,207302.76691600002,-49.36,,2115.956523,-69.58439433621355,,3.8308078096234124,0.18,0.05001375387900634,-425.642409,,15.418668276121808,1.0207082879204379,-0.07351497673687123,2023Q1,2023
1895,002589,瑞康医药,0.0128,610506.253067,-43.97,0.9081248906826119,1922.011906,-80.85339424572632,-220.39867934138107,3.793379788008035,-0.21,0.22143133290330413,824.24075,,13.405858089387673,0.3148226404470699,0.14470437179849102,2023Q3,2023
1898,002589,瑞康医药,0.0204,407993.249877,-45.97,-3.189674722325041,3066.726981,-48.01,-55.0666354594092,3.852078040607294,0.56,0.9277535093304742,-11326.947579000001,,13.067940782126556,0.7516612056509618,-1.9560180893246397,2023H1,2023
1899,002589,瑞康医药,0.0135,803436.799733,66.0,-4.7317734530900974,2031.768935,101.83875952817307,109.58815266759723,3.7454647577931888,0.38,0.05479463356447076,,,10.293680885974377,0.2528847241843045,,2023FY,2023
1904,002589,瑞康医药,0.01,201875.876518,-2.62,4.636554452668429,1516.897269,-38.06216424733784,,3.728365927257794,0.28,-0.03565471698400164,1816.2174559999999,526.7003046681845,12.04373164806153,0.7514009574416624,0.3211390701960962,2024Q1,2024
1906,002589,瑞康医药,0.0258,605619.453251,-0.8,0.5774182975920462,3880.6313590000004,87.72989549777405,-50.92825370259101,3.7930936032055085,0.14,0.007598905532268569,206.979127,-74.88851079008167,13.055460417852672,0.6407705925178837,0.0362785823520736,2024Q3,2024
1910,002589,瑞康医药,0.0206,403166.52038,-1.18,-0.28989727058736803,3102.5324739999996,1.17,4.531482612880855,3.7803831252491835,0.57,-0.16535177918469712,620.7108969999999,105.48,12.54626661244693,0.769541198777057,0.10901956337033634,2024H1,2024
1911,002589,瑞康医药,0.0137,796634.5576739999,-0.85,-5.649623488185347,2062.158194,1.5,-333.7072061220083,3.7832339490861098,0.38,1.9419302942405106,-12832.087087,38.84,10.998803976924137,0.258858741958302,-2.2533709393863957,2024FY,2024
1916,002589,瑞康医药,0.0094,175665.045675,-12.98,-8.036044476361113,1417.109311,4.653882246321368,177.9285247797429,2.751437192707094,0.26,0.020809774971642984,1003.379654,-44.75443176227241,13.847449353700222,1.1063883423887084,0.17637644967250618,2025Q1,2025
1917,002589,瑞康医药,0.0081,540653.364977,-10.73,4.261290832018781,1213.662607,-63.05,-250.92084385642525,3.640126855879807,-0.11,0.027080597020404037,658.7357,184.63,11.547925511137082,0.22448072750858222,0.12077630231982633,2025Q3,2025
1919,002589,瑞康医药,0.0121,354352.019509,-12.11,1.7202785832480916,1816.644528,-32.35,-71.80632334438172,3.707257858332865,0.33,0.04521642950359301,289.95455,42.54,10.629499367377916,0.5126666218855457,0.052094580960068866,2025H1,2025
1924,002566,益盛药业,0.2511,83004.13239299999,-5.45,,8309.699427,-13.46,,6.797254096437572,3.92,0.4407438128677455,6566.873912,,73.91382260646817,10.01118762094402,2.9193527200494707,2022FY,2022
1928,002566,益盛药业,0.0867,25097.376669,11.28,,2870.256215,5.41,,6.889525186842982,1.32,0.24263708073514267,2131.673318,,71.86219445507737,11.436479010753773,0.9346086334398799,2023Q1,2023
1930,002566,益盛药业,0.1767,65114.887584000004,4.53,-16.815552532492205,5846.954554999999,-8.632900023653388,-41.0372541815953,6.929883937243121,0.5,0.4906257100187774,749.40973,,72.59385065515342,8.979443521970712,0.3268136576988699,2023Q3,2023
1932,002566,益盛药业,0.1433,46942.850708,9.57,-12.957141588494059,4742.832286,8.25,-34.75927127293059,6.8973928987849735,2.18,0.3513269264574413,3694.504836,12.58,71.8691160723447,10.103417697195212,1.6183769958857015,2023H1,2023
1935,002566,益盛药业,0.2862,85366.490492,2.85,11.443769601560142,9473.272963,14.0,228.43449587194237,7.046548947809899,4.31,0.6437267267845326,7587.22929,15.537916391777376,73.73650877084953,11.097179828293134,3.2529419560082298,2023FY,2023
1939,002566,益盛药业,0.0635,20038.76796,-20.16,-1.050953591016325,2101.637998,-26.78,-42.044857578871486,7.11200782619724,0.94,0.12924251903038728,1809.483173,-15.114424066736854,76.85044602911805,10.487860342487842,0.7687376225498598,2024Q1,2024
1941,002566,益盛药业,0.1084,50556.068383,-22.36,6.958534686106748,3586.4778969999998,-44.513415714602736,-79.47168790292001,7.000571775847864,0.11,0.12445112669099492,-10.698934,-101.42764813048264,74.79501091448628,7.094060142948122,-0.0046192143874704715,2024Q3,2024
1945,002566,益盛药业,0.1007,34784.378944,-25.9,-26.414582905325513,3333.580828,-29.71,-41.3817778717189,6.99653859881963,1.52,-0.16790568937988265,2030.511216,-45.04,76.69916992898315,9.58355712881001,0.8766790718129713,2024H1,2024
1947,002566,益盛药业,0.1574,66846.8926,-21.69,3.2915609960991117,5208.605877,-45.02,541.4182601697146,7.05145642693518,2.4,0.17812480116295043,2706.4642329999997,-64.3286879893411,74.47290931964727,7.791844428980981,1.1598630062638131,2024FY,2024
1951,002566,益盛药业,0.0358,15912.853653999999,-20.59,-2.3201438918332027,1186.157002,-43.56,-26.87648467786125,7.078983878587432,0.53,0.06651846472512751,843.85737,-53.364729631558724,74.87517517642094,7.454081007662864,0.3597816210389267,2025Q1,2025
1953,002566,益盛药业,0.0729,47619.523312,-5.81,-12.050063347808853,2412.83185,-32.72,-22.277341635599637,7.023898500837057,0.24,0.12553343614835824,1256.115624,-37.81,75.11256401423591,5.066896268976243,0.5403210181971876,2025Q3,2025
1955,002566,益盛药业,0.0567,32782.59579,-5.75,6.013305361854251,1876.3756039999998,-43.71,-41.810519110352985,7.011036059312249,0.84,0.1007732727653818,871.673765,-57.07,75.15010340796445,5.723694414010892,0.375694688768833,2025H1,2025
1959,002864,盘龙药业,1.18,97429.313549,9.78,,10116.353629000001,9.084724706922485,,11.053116249267879,11.62,1.6700954195004838,10115.035,,58.12256008816068,10.383275074510504,10.674330793137754,2022FY,2022
1963,002864,盘龙药业,0.24,22562.520986000003,13.48,,2156.160743,7.37,,13.38668794646541,2.29,0.016948567512250642,2022.9135809999998,,49.36568138778109,9.556382216055969,1.6820321687251067,2023Q1,2023
1965,002864,盘龙药业,0.91,71623.265494,3.29,-21.202744989157686,8410.358579000002,5.7218736515671385,-8.698791126341,16.513595670681088,2.45,0.8900376597010726,3425.7799520000003,,58.21079862868393,11.74249529254506,2.244629655764839,2023Q3,2023
1967,002864,盘龙药业,0.58,50001.837381,16.02,21.614585586539874,5425.454164,20.273527199508003,51.62568150884843,13.026334029222479,5.07,0.7680021744553808,5129.789729,,54.82412015606567,10.850509597596501,4.209875456748895,2023H1,2023
1969,002864,盘龙药业,1.15,98082.810435,0.67,22.376490594028084,11043.217741,8.141912178117796,-11.794188491627217,16.1542417912015,9.04,1.0835152825635117,10934.069867,8.097202501029411,57.91865753036015,11.259075562805574,7.048512442375802,2023FY,2023
1973,002864,盘龙药业,0.3,21011.55135,-6.87,-20.58989904455288,3114.7203649999997,42.38701695544368,18.301822214978056,15.24623708674406,1.99,0.6114034986251488,2424.340605,19.84400261930913,61.94463154192563,14.823847668915697,1.5315569795696904,2024Q1,2024
1975,002864,盘龙药业,0.85,71692.291985,0.1,6.656781633258799,8957.169067,6.5,4.954620029964217,15.271025999798736,1.88,1.217980780729412,2985.802468,-12.843133247456182,61.77315042636101,12.493908088297815,1.855414773161583,2024Q3,2024
1977,002864,盘龙药业,0.57,45535.663375,-8.93,16.717283823976153,5965.326368,9.95,-8.479552930909719,15.084251617962776,3.78,1.0621350939587015,5073.406075,-1.1,62.43878578391304,13.100339219555732,3.213782657277517,2024H1,2024
1981,002864,盘龙药业,1.15,97386.416302,-0.71,-1.7682106509062545,12027.159281,7.512295350133787,2.6120195097863577,15.654238242303027,7.56,1.497292435949406,11260.532841,2.985740698303881,60.824503006979945,12.3499351734057,6.877993803883011,2024FY,2024
1985,002864,盘龙药业,0.3,25021.234168,19.08,-2.6188483432953236,3124.927414,0.3475787807130534,1.7894910462408649,15.969238913432246,1.89,0.2492671606099584,2875.2863989999996,18.60076067983029,53.90987814362555,12.489101828544145,1.7285351379826155,2025Q1,2025
1987,002864,盘龙药业,0.85,84145.239285,17.37,-17.41180046949094,8980.587428,0.26,2.7170630762027232,15.955088950841624,1.76,0.8438485420700031,8247.008955,2.33,52.685351420591665,10.672721955882428,4.892281260043711,2025Q3,2025
1989,002864,盘龙药业,0.57,57402.300014,26.06,29.414343147839578,6013.515047,0.81,-7.563048662864095,15.793762879655763,3.63,0.5935615386745702,5285.746386,4.19,51.08291310426306,10.476087274435603,3.1722482156849847,2025H1,2025
1993,301111,粤万年青,0.21,28333.634833,-19.0,,3341.753899,-41.55923260651607,,4.767584502996342,4.44,0.4391339779716077,2398.991112,,64.47095459395344,11.79430002079324,3.1620961457053185,2022FY,2022
1997,301111,粤万年青,0.09,7930.409052,31.78,,1481.668761,13.134308705474693,,4.698344362724942,1.93,-0.12165206230598256,1082.558219,,67.31003457701593,18.683383811410486,1.3995802378679638,2023Q1,2023
1999,301111,粤万年青,0.189,20604.401596,0.04,-12.331817058714712,3049.184157,-2.795825608675258,-43.06577358089392,4.809409026112816,0.75,-0.10816316955499648,11.996423,,67.58580630025884,14.798702805287721,0.015461022289512105,2023Q3,2023
2003,301111,粤万年青,0.1547,14683.814102,9.5,-14.84165563569721,2480.5046629999997,-2.58,-32.58709852761755,4.804831037856994,3.22,-0.23518833861680188,1695.384162,10.27,66.1039232012473,16.89278171031969,2.2005957372767333,2023H1,2023
2006,301111,粤万年青,0.21,29239.713202999996,3.2,45.852275905915306,3350.1697879999997,-2.6536735238437705,-47.072888300769414,4.8780538785427074,4.37,-0.08022987407466885,2362.315529,-1.5287919499386702,68.5542801354952,11.45760139554403,3.0355947213020595,2023FY,2023
2009,301111,粤万年青,0.07,7119.652247,-10.22,-17.55187802107066,1173.8167740000001,-22.58915015546984,289.9909673761143,4.718133326053492,1.5,-0.00040815046318293615,823.3020309999999,-23.948475329066813,65.30672737505124,16.486995899197325,1.0406069121223822,2024Q1,2024
2011,301111,粤万年青,0.0881,22874.434101,11.02,-5.921699179491764,1410.03798,-53.61724815816174,-129.8136566256724,4.8685243584870666,-0.13,-0.07710836279892261,-363.248237,,59.72025702879704,6.1642529549544465,-0.4661774539350391,2024Q3,2024
2015,301111,粤万年青,0.0944,15237.397398,3.77,14.018843468380979,1510.3796929999999,-39.11,-71.32747406112637,4.875977645398071,1.93,-0.2201277363196117,855.776874,-49.52,57.41271494401173,9.91232067753412,1.096944605427762,2024H1,2024
2017,301111,粤万年青,0.03,27863.878967,-4.71,-34.66778987666728,416.268465,-96.19537035263447,-890.385239885233,5.525886327060591,0.54,0.023123612498487003,-653.220768,-127.65171544533331,68.7077236865461,1.493935806615435,-0.8519336652313642,2024FY,2024
2021,301111,粤万年青,-0.02,7081.258548000001,-0.54,41.92477796987843,-344.17323999999996,-135.77436528001562,65.36689495853574,4.451894390511011,-0.45,-0.09251979764609243,-465.62247300000007,-156.55548698628198,62.16612736507585,-4.860339975825437,-0.6077738010308925,2025Q1,2025
2023,301111,粤万年青,-0.0508,22841.486264,-0.14,-12.306053490582272,-812.952108,-182.49118337291932,76.08713153770789,4.700412656571893,-0.12,-0.01137569076971998,-257.621808,29.07830465258391,61.7593469398415,-3.5591033727138726,-0.3424880221987926,2025Q3,2025
2027,301111,粤万年青,-0.0452,15478.027868000001,1.58,18.577358291366806,-722.486545,-147.83,-9.919442022860363,4.714732419057021,-0.95,-0.03769914252783766,-1074.241291,-225.53,63.21282577755337,-4.66782041718443,-1.4254548402892608,2025H1,2025
2029,002349,精华制药,0.2607,157305.98142,15.85,,21223.294544,51.68425910111899,,3.2229206150499863,9.15,0.44023440641916295,17575.875194,,46.73345737103249,13.491727620537674,6.698777939141752,2022FY,2022
2033,002349,精华制药,0.1077,41635.791791,1.87,,8767.13283,32.31339928572949,,3.3463281224807218,3.59,-0.0065330920798424815,8557.337648,,50.40230881723308,21.056721759990896,3.141436329256549,2023Q1,2023
2035,002349,精华制药,0.2399,111965.919247,-4.71,-14.428270630931983,19534.925474,16.238952475347556,-39.133020850419705,3.3827101272192084,1.64,0.24062814898944107,3841.5738939999997,,48.62731055500071,17.447206797726906,1.394642504429788,2023Q3,2023
2038,002349,精华制药,0.1899,79534.952237,0.48,-8.974565354147323,15460.733158000001,18.85,-23.651204358449306,3.3251713616104697,6.24,0.12253657545855173,15028.493885,24.86,49.00748337014432,19.438916756911816,5.551320577113415,2023H1,2023
2040,002349,精华制药,0.3042,151175.134697,-3.9,20.90054372387341,24769.719598,30.231002444072637,28.486672154432526,3.443952525607448,9.94,0.35776108362143605,23726.02173,34.991978880798605,48.69251051539548,16.384784209153107,8.4606920335423,2023FY,2023
2044,002349,精华制药,0.0873,36712.906992000004,-11.82,-6.366637101380715,7108.009020999999,-17.22335284663384,35.78392679115797,3.546350544059516,2.87,0.03797564685326248,6581.149408,-23.093493809512943,50.757446189321364,19.361062915962723,2.2792206027280524,2024Q1,2024
2046,002349,精华制药,0.2017,104517.23129299999,-6.65,-8.01766182435706,16423.407115,-13.456522372491388,-55.24772327521996,3.563015538960808,1.17,0.2245628971066032,2774.539375,-27.775972776849567,49.86826889136201,15.713588000584508,0.9563476955410865,2024Q3,2024
2050,002349,精华制药,0.1663,72030.908088,-9.43,-3.7994972621044982,13543.415983,-12.4,-9.462594335669136,3.51842374701133,5.39,0.11889854931422583,12808.199588,-14.77,50.849046938645884,18.802228574508653,4.469963476360778,2024H1,2024
2052,002349,精华制药,0.2612,140208.82934300002,-7.25,9.866536218252948,21265.153466,-10.489649902070028,68.11671040242621,3.6322364651296986,8.46,0.382024136676823,19589.71145,-17.433644489880525,49.67728649998705,15.16677199691752,6.624583464614961,2024FY,2024
2056,002349,精华制药,0.0764,36353.555983,-0.98,1.8546603939466035,6221.969039,-12.765575639518048,28.506711998965727,3.721602171470207,2.38,0.07564061599002117,6034.914287,-8.299995747490566,51.826496788403595,17.115159358577127,1.9911623540808172,2025Q1,2025
2058,002349,精华制药,0.2148,109228.53899500001,4.51,-1.9082590056459527,17637.268212,9.996068200193923,-33.16998172852161,3.768525566091222,1.71,0.27348579731610423,4348.92331,56.74397520489326,52.659157812806555,16.147124528331698,1.405443013811902,2025Q3,2025
2060,002349,精华制药,0.1605,73142.057435,1.54,1.1964317031417555,13064.442169,-3.54,9.972792971334501,3.7232654311024644,4.93,0.1568659127409851,12662.174094,-1.14,53.609416714653015,17.861737319339326,4.178000121289352,2025H1,2025
2064,300026,红日药业,0.21,665002.488233,-13.3,,62418.10705599999,-7.435186142210064,,2.8473272445548483,7.78,0.2507647115359839,57069.688819,,57.72683694147268,9.386146392001208,6.743367396220698,2022FY,2022
2068,300026,红日药业,0.06,165906.55775799998,-4.23,,17545.358833000002,-25.440302937582494,,2.9542087869101374,2.09,0.12262041996847203,15687.183174000002,,57.07487098799384,10.575446245224727,1.815903550589771,2023Q1,2023
2070,300026,红日药业,0.054,492243.43221099995,0.45,-15.045155323843737,50918.18302,9.039994405421401,-4.173078719681235,0.9418623092215359,5.733322107838868,0.10526663937530266,119.772,,55.32895494647369,10.344106124746412,0.013486173597953278,2023Q3,2023
2072,300026,红日药业,0.12,342347.93458400003,3.38,6.349850910273667,34587.358967,-1.92,-2.8688994268573587,3.025634106994001,4.09,0.1624624640025641,32021.401908999997,,57.13563262611303,10.102984558393324,3.6718740772972125,2023H1,2023
2076,300026,红日药业,0.17,61088.5464,2.33,-387.6369821886753,50663.1425,-19.262650374971393,-101.56171249639507,2.9755746958199407,5.97,0.513422649315139,37555.0639,-34.19437765096604,54.109451025827774,8.293394667233612,4.235010045289209,2023FY,2023
2080,300026,红日药业,0.02,146337.827109,-11.8,133.94089500661448,5812.087465,-69.57468724678445,,3.0700634356162433,0.67,0.047357556922106636,5417.913896999999,-65.46279955486419,51.261813604164445,3.9716917900324265,0.6072710865671823,2024Q1,2024
2082,300026,红日药业,0.06,444107.003088,-9.78,-5.7421811661574855,16835.675992,-66.94,-77.66710159777152,3.1934067702934676,0.23,0.18001964149703029,2078.602636,,52.20326504647825,3.7909053167225113,0.23197325869110177,2024Q3,2024
2086,300026,红日药业,0.05,299623.382237,-12.48,4.7477321183845,14823.22729,-57.14,55.041366449911166,3.012526520973963,1.69,0.11965583740300322,13707.513912,-57.19,52.94614550359679,4.9472865499779095,1.5348115291841051,2024H1,2024
2088,300026,红日药业,0.01,578276.692871,-5.34,-7.1384777092735705,2146.7322649999996,-95.42509660134235,-829.9040076103267,4.098580743682073,0.25,0.3969963304483152,-760.706184,-102.02557552831111,52.7578985734875,0.37122925607497814,-0.08645807621452935,2024FY,2024
2092,300026,红日药业,0.02,139277.256661,-4.82,3.806796368286087,6032.974362,13.762611167311645,141.07153294426942,2.9373790756778955,0.7,0.034461374725795656,5485.920397,1.2552155920686907,51.886560120792325,4.331629231242128,0.6191387992843415,2025Q1,2025
2094,300026,红日药业,0.03,414856.29250700003,-6.59,-3.4660674380840617,8076.293464,-52.03,-88.34490055706911,3.267177380038056,0.02,0.19941200956216268,1952.5146550000002,-6.065997358814083,52.187802733725405,1.94676894381775,0.22198864078273034,2025Q3,2025
2097,300026,红日药业,0.03,279496.827019,-6.72,0.6765739931923129,7863.001931,-46.95,-69.66624654454317,3.352947137397822,0.91,0.14633075442265203,6917.9649819999995,-49.53,51.44869370492881,2.813270552966055,0.7871989847958137,2025H1,2025
2100,300878,维康药业,0.6487,47434.950865,-5.4,,9393.094461,2.0236311572419905,,10.024167129888518,2.58,0.3936959630532242,3603.7284549999995,,63.47397345828367,19.802053738250457,2.482784172706498,2022Q3,2022
2101,300878,维康药业,0.31,53129.168913,-16.06,,4444.426014,-53.94,,9.845384436128453,3.18,1.0223170875288647,1920.565502,-77.37,58.573151176067974,8.365321921895353,1.3606375672334918,2022FY,2022
2106,300878,维康药业,0.1901,19573.878854,6.5,243.75007576106066,2752.604193,20.1,155.62312817034032,9.937696521850608,1.91,0.09314107538700533,2239.1354920000003,12.22,45.746543323323664,14.06264038687199,1.5560838436270794,2023Q1,2023
2107,300878,维康药业,0.479,43200.171594,-8.93,-4.25586585964558,6935.063399,-26.17,-87.24887564506554,10.255486781110825,0.32,0.18636704504480336,6410.968171,-19.76,58.14444335792561,16.05332373254554,4.317699559142279,2023Q3,2023
2110,300878,维康药业,0.4463,31643.866465,7.04,-38.33625056623127,6462.065389,13.4,34.76188132799229,10.197135465044008,4.52,1.0858575285427987,5723.3378170000005,30.49,55.54652803708827,20.42122569360299,3.876383447663327,2023H1,2023
2113,300878,维康药业,-0.06,51962.107115,-2.41,-24.18047617129512,-803.855783,-116.47,,10.504935059775518,-0.58,0.4350715959954721,-2521.753835,-229.04,50.39396893787801,-1.5470038218830224,-1.791770689258897,2023FY,2023
2118,300878,维康药业,0.17,19995.304493,2.15,128.2064784096692,2433.497824,-11.59,131.44493134984648,9.658892344639302,1.75,-0.11484337453428517,2003.240709,-8.74,48.92413745149362,12.170346417339752,1.4488511530058565,2024Q1,2024
2119,300878,维康药业,0.31,37084.945315,-14.16,-23.882372291098836,4409.747542,-36.41,394.84101537283857,9.589005618526178,2.13,-0.24765305248850908,-4740.53165,-173.94,47.389452328224365,11.890937156691344,-3.4753731728989234,2024Q3,2024
2124,300878,维康药业,0.1,29698.842431999998,-6.15,-51.470916872523574,1419.209475,-78.04,-141.68026529535948,9.411179559028803,1.05,-0.9574050128857827,842.3095289999999,-85.28,51.55094904474693,4.778669331134691,0.6306394755171123,2024H1,2024
2125,300878,维康药业,-1.03,35119.856767000005,-32.41,-126.60521494390335,-14742.625343000002,,-740.4323387935661,8.200980036652485,-11.75,-0.18984541029382654,-23893.637343000002,-854.13,38.181613182431704,-41.97803379668892,-20.355365681013655,2024FY,2024
2130,300878,维康药业,-0.07,6977.593828,-65.1,455.0778327572864,-985.465834,-140.5,94.85460188188061,8.265604453538064,-0.86,-0.046089766284073935,-1054.481779,-152.64,51.40081673438445,-14.12329032460271,-0.9061934720086071,2025Q1,2025
2131,300878,维康药业,-0.8554,15131.775430000002,-59.2,-17.962420594083532,-12385.457987,-380.87,-9.693550898564466,7.11114287983337,-5.67,0.2968509360356526,-12218.893822,-157.75,15.342885940516512,-81.85065952303786,-11.86723825513717,2025Q3,2025
2134,300878,维康药业,-0.4435,11456.988483,-61.42,-35.80316129860004,-6421.9669109999995,-552.5,-451.6681440830145,7.521631203085626,-5.72,0.53741453314419,-6482.632234000001,-869.63,21.773384696174517,-56.05283552941492,-5.952027231097885,2025H1,2025
2138,002166,莱茵生物,0.29,140073.734344,32.99,,17874.538535,50.92,,5.050994462278575,7.76,-0.41926907522370893,14906.755485,,30.798633838127493,12.760806741328695,4.788168165177866,2022FY,2022
2142,002166,莱茵生物,0.03,25262.484319,-10.55,,1993.737889,-48.11,,4.711639425251449,0.65,-0.0008310270618526626,838.285349,-71.83,23.380657002754383,7.8920895657934285,0.26771519475650146,2023Q1,2023
