serial_number,stock_code,stock_abbr,net_profit,net_profit_yoy_growth,other_income,total_operating_revenue,operating_revenue_yoy_growth,operating_expense_cost_of_sales,operating_expense_selling_expenses,operating_expense_administrative_expenses,operating_expense_financial_expenses,operating_expense_rnd_expenses,operating_expense_taxes_and_surcharges,total_operating_expenses,operating_profit,total_profit,asset_impairment_loss,credit_impairment_loss,report_period,report_year
1299,002728,特一药业,25317.578962,42.07068386158048,760.488866,106721.211088,20.375264337589677,46798.806672000006,17435.885957,6631.437102000001,708.241951,4306.40556,778.33151,76883.102858,29327.135765,29299.391377999997,-1316.249194,-54.127584999999996,2023FY,2023
1301,002728,特一药业,915.4620960000001,-91.32024175155553,187.645856,16461.174446,-45.879425259006595,9171.239617,3607.081071,1760.091759,-131.528347,1110.058343,156.108595,15673.051038,1131.289662,1119.388561,1131.289662,153.37343700000002,2024Q1,2024
1303,002728,特一药业,600.980032,-96.81147676996676,466.62822,45559.719306,-38.870014318237914,27865.807692000002,9463.238296,5029.398849,-127.45603700000001,3383.1090289999997,490.788996,46104.886825,284.130422,219.47722000000002,0.772692,172.15764099999998,2024Q3,2024
1305,002728,特一药业,268.94309100000004,-98.23209272682745,360.847156,31374.845695,-41.72367481208617,18965.004415,7026.409422,3441.9946979999995,-54.677239,2165.624754,330.67380099999997,31875.029851,155.201053,109.632717,0.020442,189.87003700000002,2024H1,2024
1307,002728,特一药业,2049.500339,-91.90483283541384,678.435401,68778.516766,-35.553095710948476,38571.174122000004,15111.486543,7442.884801,133.048418,4333.431779,358.826328,66196.013548,2411.745149,2205.236716,-1238.4839140000001,198.099671,2024FY,2024
1309,002728,特一药业,3156.7273649999997,244.82338250736265,176.66435800000002,29513.334844999998,79.29057821370466,10411.603172,12192.659434000001,1748.4179809999998,95.602678,951.291533,434.2733,25833.848098,3986.8269149999996,3941.682149,-5.968776,118.00348999999999,2025Q1,2025
1311,002728,特一药业,6521.712979,985.1796452032535,535.708546,69185.059625,51.85576355359295,29791.108834,23631.569650999998,5154.672282,166.382341,3021.7212600000003,909.748132,62675.202499,7318.007646999999,7483.266648000001,-5.968776,203.539655,2025Q3,2025
1312,002728,特一药业,3800.772988,,326.637135,49114.287406,56.54033133245663,19533.194476,19100.357305,3467.387506,159.791576,1915.58952,327.694662,44826.121066,4869.044979,4805.632586,-6.845101,230.237677,2025H1,2025
1315,002589,瑞康医药,-183165.18503,-555.3438167552032,1690.0168350000001,1231127.775366,-41.54111071316463,1063920.3031030002,84714.90841,69991.016724,36211.82705,2267.764778,1274.13623,1262318.540365,-171661.92577200002,-174391.156401,-21764.337775,-29082.025037,2022FY,2022
1317,002589,瑞康医药,2115.956523,-69.58439433621355,209.85338399999998,207302.76691600002,-49.35802694979207,175339.440958,10233.800779000001,9492.638603,11894.677926,284.66551400000003,946.472867,208191.696647,3297.7740710000003,3293.6581690000003,266.871619,1645.1497769999999,2023Q1,2023
1319,002589,瑞康医药,1922.011906,-80.85339424572632,151.948115,610506.253067,-43.973376272910045,528662.651154,37553.352032999996,33488.344827999994,16573.237441,1017.7007269999999,3726.4388229999995,621021.725006,5110.4126240000005,3326.079216,29.26,1290.4000839999999,2023Q3,2023
1321,002589,瑞康医药,3066.726981,-69.86529561193822,140.326308,407993.249877,-45.9688193134942,354676.933588,25936.747751,21924.795174000003,13498.310501,626.421706,840.909039,418399.476422,6483.198299000001,6710.441657,29.26,2580.340977,2023H1,2023
1323,002589,瑞康医药,2031.768935,101.83875952817307,878.048974,803436.799733,-34.73977146733225,720733.579448,43199.674155,40825.956559,13264.019282,1461.55741,1292.834574,824056.4392560001,-12663.543639,-13541.771630000001,-3348.515948,-16787.767497999997,2023FY,2023
1324,002589,瑞康医药,1516.897269,-38.06216424733784,3.6631620000000003,201875.876518,-2.617857194447876,177562.48768800002,8988.282894,9161.618840000001,5565.8801,310.361268,735.100864,202323.731654,2638.355013,2441.082211,0.0,3177.22471,2024Q1,2024
1326,002589,瑞康医药,3880.6313590000004,87.72989549777405,186.92585,605619.453251,-0.8004504116788504,526553.045249,27535.716885,29325.227518,12919.862459,756.602265,2680.08981,599770.544186,5333.645415999999,4711.382933,70.80891899999999,-4274.147443,2024Q3,2024
1329,002589,瑞康医药,3102.5324739999996,-2.487462392105819,137.199265,403166.52038,-1.1830415082737604,352584.173841,19045.211209999998,17515.260054,8334.070182,547.954512,1706.985686,399733.655485,4308.947095,4018.604969,70.80891899999999,-1957.01247,2024H1,2024
1331,002589,瑞康医药,2062.158194,28.295984648465218,236.86963500000002,796634.5576739999,-0.8466430789902337,709014.284263,36048.881684,39489.842055,12689.556442000001,1002.9115449999999,1429.708188,801936.585325,2553.27653,4156.883758,0.0,-6961.464977,2024FY,2024
1332,002589,瑞康医药,1943.537587,4.653882246321368,21.583184,175665.045675,-12.983636923385914,151339.917443,8368.814076999999,10591.358175,4917.165793,295.428392,949.002092,176461.685972,2367.9569850000003,2339.196658,-9.210114,2718.011018,2025Q1,2025
1335,002589,瑞康医药,1213.662607,-39.18553565184416,84.01258100000001,540653.364977,-10.727212926410848,478219.117116,25967.391369,26553.001371000002,10322.180153,1650.584942,2813.020572,545525.295523,1652.7171529999998,454.50178700000004,0.0,4753.193339,2025Q3,2025
1337,002589,瑞康医药,1816.644528,-12.712077375687173,26.085777,354352.019509,-12.107776415807157,316686.173837,18181.22082,17015.832323,8179.882797,1119.8402429999999,550.966685,362752.79115999996,3665.3917770000003,3584.837997,0.0,5706.967981000001,2025H1,2025
1339,002566,益盛药业,8309.699427,-15.642154637782827,1905.991306,83004.13239299999,-5.45467667677598,21652.605219999998,38892.072154,10040.633777,838.03903,1877.9068809999999,1475.514463,74705.458645,10266.497856999998,10122.612406,108.647292,-308.59108,2022FY,2022
1341,002566,益盛药业,2870.256215,7.3977804155405655,1101.891399,25097.376669,11.276527372366237,7061.851044,11414.169476000001,2604.018934,74.987557,532.312661,510.63331600000004,22197.972987999998,3971.9516329999997,3671.0288229999996,3971.9516329999997,-145.40165,2023Q1,2023
1343,002566,益盛药业,5846.954554999999,-8.632900023653388,1782.554743,65114.887584000004,4.529419680275256,17845.483337,31330.959370999997,7936.062911,21.269308,1535.075529,1372.8213050000002,60041.671761000005,7308.238356999999,7015.307334,7308.238356999999,154.660924,2023Q3,2023
1345,002566,益盛药业,4742.832286,4.509809810436817,1455.581955,46942.850708,9.574809776611422,13205.438845,22327.918999,5145.1673439999995,44.735376,1056.035109,865.5552529999999,42750.037153,6075.196626,5764.868511,6075.196626,235.38749700000002,2023H1,2023
1347,002566,益盛药业,9473.272963,8.821235189389713,2407.574284,85366.490492,2.8460728772092194,22420.220743,41139.659567,10013.497762,-89.628456,1867.914552,1579.042717,77097.595222,11573.025502,11176.190191,99.41216999999999,241.688244,2023FY,2023
1349,002566,益盛药业,2101.637998,-31.775649737038787,436.982218,20038.76796,-20.155926158004938,4638.885404,9632.950077,2745.708589,-91.474255,500.88608600000003,445.248099,17872.204,2632.578187,2500.21924,2632.578187,-94.535787,2024Q1,2024
1351,002566,益盛药业,3586.4778969999998,-44.513415714602736,1735.712776,50556.068383,-22.35866441790094,12742.651518,25044.789537,7916.126571,435.14791900000006,1437.748551,1220.1006810000001,48796.564777,4024.268282,3837.934703,38.148672999999995,-14.751237,2024Q3,2024
1352,002566,益盛药业,3333.580828,-33.230026189769276,1469.335096,34784.378944,-25.900582475550333,8105.049029000001,17380.122488,5268.4305859999995,104.384227,955.2824220000001,815.383453,32628.652205000002,4057.0938549999996,3888.0682049999996,38.148672999999995,-34.941919,2024H1,2024
1355,002566,益盛药业,5208.605877,-47.293462278105444,2275.511772,66846.8926,-21.69422426207802,17064.066891,33196.254102,9810.085088,920.6452869999999,1622.440419,1489.2347949999998,64051.678087,6313.450750999999,6126.4450640000005,-634.530867,7.302696000000001,2024FY,2024
1357,002566,益盛药业,1186.157002,-43.79712304102503,356.418325,15912.853653999999,-20.589660573124387,3998.0766049999997,7615.421327,2100.8731190000003,300.319118,388.617086,404.45531600000004,14807.762571000001,1427.946737,1430.478401,1427.946737,-120.98153899999998,2025Q1,2025
1359,002566,益盛药业,2412.83185,-26.895178083440797,1013.4877710000001,47619.523312,-5.808491769481513,11851.278381,23746.815446,7264.716676999999,960.801734,1155.450324,1211.7786859999999,46190.841248000004,2880.481091,2781.671686,28.236232,-183.481519,2025Q3,2025
1361,002566,益盛药业,1876.3756039999998,-40.5725260741439,699.34241,32782.59579,-5.754833677561712,8146.441154000001,16322.575563999999,4956.078547,628.779122,803.3282780000001,746.853767,31664.426673,2375.04005,2348.676216,28.236232,-198.158218,2025H1,2025
1363,002864,盘龙药业,10116.353629000001,9.084724706922485,302.433767,97429.313549,9.781378885314858,40800.902238,36274.169133999996,5337.257779,-409.76530099999997,1834.621741,601.497359,84946.598292,12302.215011,11917.978841,-24.119923999999997,-447.55165,2022FY,2022
1364,002864,盘龙药业,2156.160743,7.389131111940314,147.26826699999998,22562.520986000003,13.477291772109748,11424.378762999999,7222.364093000001,1219.448455,-372.183471,328.048041,194.946743,20017.002624,2504.000329,2516.755773,-6.458468,-181.537548,2023Q1,2023
1366,002864,盘龙药业,8410.358579000002,5.7218736515671385,729.255812,71623.265494,3.2857503318977965,29930.790645999998,26707.39187,4109.6360509999995,-1097.780115,1574.118157,737.255018,61961.411627,9798.548129,9764.176313,-83.984716,-390.773194,2023Q3,2023
1369,002864,盘龙药业,5425.454164,20.273527199508003,342.434438,50001.837381,16.020368246619814,22588.769975,17499.754264,2657.930018,-702.727455,1061.9580970000002,284.721638,43589.656404,6305.623671,6319.920145,-34.600361,-402.76872000000003,2023H1,2023
1371,002864,盘龙药业,11043.217741,8.141912178117796,716.756653,98082.810435,0.6707394953279084,41274.563363,36109.666297,5769.418712,-1583.449452,2027.3166809999998,1089.647355,84685.484906,13485.942272,12924.866967,11525.063793000001,-390.079215,2023FY,2023
1372,002864,盘龙药业,3114.7203649999997,42.38701695544368,217.380348,21011.55135,-6.874097256075131,7996.023284999999,8756.19237,1269.3130720000001,-719.829676,371.771419,249.31187000000003,17922.78234,3066.211308,3563.6788490000004,-26.329444,-208.427704,2024Q1,2024
1375,002864,盘龙药业,8957.169067,5.641163374519031,673.905506,71692.291985,0.09637439807289903,27405.704612999998,28522.739941000003,4801.225221,-1792.5359079999998,2384.63049,835.426909,62157.191265999994,9803.617442,10157.60712,-0.7083229999999999,-387.0745,2024Q3,2024
1377,002864,盘龙药业,5965.326368,8.318688332278034,503.358878,45535.663375,-8.932019781531238,17103.748065,18217.944622,3129.4733100000003,-1243.204953,1425.610542,556.9712940000001,39190.54288,6282.812183,6766.846342,-20.02038,-533.905016,2024H1,2024
1379,002864,盘龙药业,12027.159281,7.512295350133787,1008.990359,97386.416302,-0.710006299688479,38151.61259,36702.298007,6983.430762000001,-2332.1844260000003,3753.775887,749.363192,84375.814788,13836.70145,13695.182362000001,13597.154496000001,-222.066836,2024FY,2024
1380,002864,盘龙药业,3124.927414,0.3475787807130534,211.082188,25021.234168,19.083230701097172,11532.317318000001,8421.134904,1340.720235,-665.5412110000001,464.22751900000003,281.004506,21373.863271000002,3622.52721,3621.918436,5.505878,-236.08674700000003,2025Q1,2025
1383,002864,盘龙药业,8980.587428,0.3581650802816972,932.969365,84145.239285,17.36999467474899,39813.024264,27115.16677,4583.079756,-1268.7355710000002,2409.584241,871.717922,73523.83738200001,10793.936687000001,10670.92413,-21.123557,-734.859336,2025Q3,2025
1385,002864,盘龙药业,6013.515047,0.9153226293514344,826.477916,57402.300014,26.060093912050107,28079.532977999996,18109.164712,3044.049149,-1185.7705310000001,1585.00916,581.425363,50213.410831,7066.29968,7006.137653,-18.760828,-917.305709,2025H1,2025
1387,301111,粤万年青,3341.753899,-41.55923260651607,486.89932999999996,28333.634833,-18.997904960245304,10066.669984999999,13783.301631,1804.800346,-229.32206800000003,916.003751,235.747714,25897.920415,6778.0602260000005,5912.008599,-62.919065,-73.47268199999999,2022FY,2022
1388,301111,粤万年青,1481.668761,13.134308705474693,89.86268199999999,7930.409052,31.77818929734295,2592.447977,3302.9731739999997,468.242069,-71.097697,216.520975,109.68396100000001,6618.770459,1743.9893780000002,1740.66918,-28.316313,-15.110752,2023Q1,2023
1391,301111,粤万年青,3049.184157,-2.795825608675258,442.502696,20604.401596,0.04438191382427458,6678.750644,9552.318784000001,1759.430632,-185.284842,622.09586,302.393454,18729.704532,3510.8623350000003,3497.746589,-45.897589,95.674441,2023Q3,2023
1393,301111,粤万年青,2480.5046629999997,-2.8009449785701315,164.66621999999998,14683.814102,9.50265213009098,4977.236905,6154.372582999999,1112.925906,-134.62023200000002,415.76419100000004,115.681913,12741.271475,2908.863847,2895.468635,15.38212,42.482696999999995,2023H1,2023
1395,301111,粤万年青,3350.1697879999997,-2.6536735238437705,562.807656,29239.713202999996,3.197889629553255,9194.638303,13844.949340000001,2585.641982,-239.14757000000003,844.1854300000001,215.57522999999998,26668.683777000002,4118.171784,3729.112349,-260.122524,-223.79626000000002,2023FY,2023
1396,301111,粤万年青,1173.8167740000001,-22.58915015546984,91.656544,7119.652247,-10.223392005176986,2470.040364,3016.408939,786.401343,-44.874434,226.138975,112.461203,6566.57639,1331.5867349999999,1352.313786,139.388925,168.020597,2024Q1,2024
1399,301111,粤万年青,1410.03798,-53.61724815816174,178.185112,22874.434101,11.017221220540995,9213.763262,10079.920081,2841.858306,-157.38243300000002,641.666662,320.126771,22939.952649000003,1591.321524,1467.962148,174.113785,130.996676,2024Q3,2024
1401,301111,粤万年青,1510.3796929999999,-37.40955384940781,139.959848,15237.397398,3.7700238654247085,6489.193865,6525.6161600000005,1509.553074,-111.90465,423.64052599999997,127.910362,14739.276724000001,1792.982975,1680.8875480000002,232.693495,45.428342,2024H1,2024
1403,301111,粤万年青,416.268465,-96.19537035263447,212.96208399999998,27863.878967,-4.705361596565983,8719.241998,13712.946913999998,5140.611509,-190.350948,840.6968,242.463018,28596.497575,88.409901,-14.355709,-553.522514,59.432625,2024FY,2024
1405,301111,粤万年青,-344.17323999999996,-135.77436528001562,31.648922,7081.258548000001,-0.5392636840679571,2679.1143399999996,3467.382069,1266.6548619999999,24.425487,181.814924,112.007168,7731.39885,-328.597926,-322.438891,147.92713500000002,13.54217,2025Q1,2025
1407,301111,粤万年青,-812.952108,-182.49118337291932,66.53374000000001,22841.486264,-0.14403782342558294,8734.733516,11369.241349,3590.0159729999996,98.791522,667.5637429999999,339.116885,24799.462988,-1488.282738,-1487.740423,13.308173000000002,-29.188834999999997,2025Q3,2025
1409,301111,粤万年青,-722.486545,-165.6209398085763,50.955708,15478.027868000001,1.5792097804811869,5693.929078,8046.570487000001,2476.6756170000003,-83.95158,388.671833,120.126139,16902.211588,1354.052306,1349.735277,64.707892,-168.125247,2025H1,2025
1411,002349,精华制药,21223.294544,51.68425910111899,1069.811044,157305.98142,15.84777006380214,83791.457651,25211.774013,14889.673291,-2475.2333129999997,8697.982801,773.807753,133324.890583,25148.446672,25021.306982,-2318.741684,-523.366153,2022FY,2022
1412,002349,精华制药,8767.13283,32.31339928572949,102.109472,41635.791791,1.8661529986634378,20650.391434,4726.759834,2623.1411510000003,-33.655155,1321.502676,569.662745,29857.802685000002,11579.351798,11617.223912000001,-146.403018,-227.16226899999998,2023Q1,2023
1415,002349,精华制药,19534.925474,16.238952475347556,238.670242,111965.919247,-4.71217496803888,57519.903978999995,16498.855688,8386.374533,-1953.9774320000001,4454.456846,1581.039371,86486.65298500001,25705.228124,25700.208928,-340.969744,-145.53486,2023Q3,2023
1417,002349,精华制药,15460.733158000001,14.722349714103428,158.66804299999998,79534.952237,0.48046158254231125,40556.873746,10772.131392,5283.292899,-1406.9338970000001,2877.986614,420.072125,59168.030170000005,20243.329600999998,20319.515301,-204.010575,-293.141529,2023H1,2023
1418,002349,精华制药,24769.719598,30.231002444072637,729.4715480000001,151175.134697,-3.897402163386849,77564.166338,22797.294797,11880.46003,-2314.627431,6461.984959,836.390886,118519.70867200001,33085.41846,32969.519906,-794.931679,-202.898671,2023FY,2023
1421,002349,精华制药,7108.009020999999,-17.22335284663384,418.084203,36712.906992000004,-11.823684832779211,18078.372981,5795.698213000001,2731.785865,-1017.7062050000001,1710.9278739999997,529.795298,27828.874025999998,9589.814618,9586.742967,29.788135999999998,-42.320994,2024Q1,2024
1423,002349,精华制药,16423.407115,-13.456522372491388,703.817848,104517.23129299999,-6.652638592255909,52396.297354,18328.197847,8685.076465,-3082.849671,4714.997695,1546.6427800000001,82588.36247000001,22893.672035,22520.940805000002,-97.497734,-201.968702,2024Q3,2024
1424,002349,精华制药,13543.415983,-10.750281536087085,613.672205,72030.908088,-9.434901182362305,35403.877824,11616.745394,5592.858865,-2641.464807,3250.597293,1042.446952,54265.061521,18498.254955,18253.028493,-125.582674,-256.562489,2024H1,2024
1427,002349,精华制药,21265.153466,-10.489649902070028,1380.251457,140208.82934300002,-7.25404040550698,70556.887492,24779.423797,11892.982202,-4474.865552,6178.940541,835.817052,111015.702828,29505.829833999996,29331.834208999997,-1525.7525460000002,-340.41619199999997,2024FY,2024
1428,002349,精华制药,6221.969039,-12.765575639518048,151.711064,36353.555983,-0.9788138244631799,17512.781459,6207.501903,3064.2077,-474.99114000000003,1049.938103,569.060114,27928.498139,8275.075793,8350.983091,-377.699423,-51.818818,2025Q1,2025
1431,002349,精华制药,17637.268212,9.996068200193923,355.91981400000003,109228.53899500001,4.507685138340971,51709.710269,20312.39142,9188.023318000001,-1987.3255559999998,4353.658386,1752.009527,85328.467364,24208.176407,24304.741939,-492.74490999999995,-51.396356,2025Q3,2025
1433,002349,精华制药,13064.442169,-2.0783947213552105,278.349678,73142.057435,1.542600775825997,33931.027071,13227.418008,5766.419589,-1181.278958,2884.079478,476.903636,55801.604271000004,11246.27836,17513.51005,-409.793586,-137.27982,2025H1,2025
1435,300026,红日药业,62418.10705599999,-7.435186142210064,6156.7660479999995,665002.488233,-13.304175960774836,281117.58619400003,231965.539171,43527.112697000004,5352.761259000001,23668.512834999998,686.893122,591803.2152,71251.960066,71637.12422,-479.73357599999997,-7940.789134000001,2022FY,2022
1437,300026,红日药业,17545.358833000002,-25.440302937582494,812.800366,165906.55775799998,-4.234736279018131,71215.603957,57520.956153,11039.320248,1744.1273600000002,4997.515597,1249.345279,147766.868594,19814.607337999998,21412.203000999998,-273.594631,1191.889067,2023Q1,2023
1439,300026,红日药业,50918.18302,9.039994405421401,4240.221047,492243.43221099995,0.4532451471735033,219890.285376,162286.898387,33043.328223000004,3640.9832969999998,15406.765658000002,4388.878629,438657.13957,54277.71464400001,59403.451144000006,-586.6134860000001,-2885.4548210000003,2023Q3,2023
1441,300026,红日药业,34587.358967,0.05570972210924267,2311.129578,342347.93458400003,3.3790463416634364,146745.276377,119841.59142699999,21781.626151,2697.216657,10118.91458,466.18210700000003,304143.091978,39631.305553,40813.251638,-568.38077,-226.92425099999997,2023H1,2023
1443,300026,红日药业,50663.142569999996,-19.262650374971393,7242.659487999999,610885.464913,-8.137867794118508,280338.693452,202779.360602,43823.937018000004,4570.571761,21558.657383,971.6623720000001,558855.657905,48926.521983,60682.307287,-3763.21295,-6548.891613000001,2023FY,2023
1445,300026,红日药业,5812.087465,-69.57468724678445,730.217642,146337.827109,-11.795031440254432,71322.402944,47857.406457,10508.028726999999,1035.366894,4435.921824,1554.822138,136713.948984,7599.993142,7693.469286,-226.79300299999997,-2503.089615,2024Q1,2024
1447,300026,红日药业,16835.675992,-62.41963450631789,2633.07544,444107.003088,-9.77898860057645,212268.647176,154687.99564100002,30551.65408,2813.340327,15409.989209000001,4553.835741,420285.462174,20112.687497,20191.66631,-1177.9924039999999,-5047.399106,2024Q3,2024
1449,300026,红日药业,14823.22729,-56.362635305784266,1765.5123809999998,299623.382237,-12.4798627451678,140984.35031500002,104458.99750499999,20415.780874,1950.200393,9369.007263,3284.211868,280462.548218,16431.223153,16989.716467,-634.62467,-3794.589439,2024H1,2024
1451,300026,红日药业,2146.7322649999996,-95.42509660134235,4059.712004,578276.692871,-5.337951860852343,273190.061772,211953.16684700001,41929.335691,2734.259916,22854.484055,1167.735737,558947.2668859999,19586.080667,19588.353417,-9487.624439,-9902.793748,2024FY,2024
1453,300026,红日药业,6032.974362,13.762611167311645,1028.929499,139277.256661,-4.824843027593224,67011.079149,46863.918217,10231.168523999999,395.648481,4747.999323,1708.363225,130958.176919,7832.625362999999,7687.757723999999,-370.552507,-1128.846812,2025Q1,2025
1455,300026,红日药业,8076.293464,-52.21949872580737,2164.015563,414856.29250700003,-6.586410567185746,198351.908945,143314.16400999998,30329.329110000002,1005.499933,13272.909886,4650.868274,390924.680158,16427.603047,14120.012341999998,-4813.331623,-4576.548642,2025Q3,2025
1457,300026,红日药业,7863.001931,-44.55082369093037,1528.0336630000002,279496.827019,-6.717284568291804,135699.360571,96661.677509,20829.155786000003,618.417647,9291.11785,517.421985,266357.796956,10716.402625,10931.332932,6524.199149,-658.7868940000001,2025H1,2025
1459,300878,维康药业,9393.094461,2.0236311572419905,1458.5476390000001,47434.950865,-5.397331252946745,17326.102743,14275.322014,2771.737955,151.266109,2806.734297,105.419852,37853.895077,11289.405968000001,11288.669944,-18.912988000000002,65.78179300000001,2022Q3,2022
1460,300878,维康药业,4444.426014,-53.26596568336984,1980.535525,53129.168913,-16.061463102177026,22009.740487,19164.299929,3735.532168,332.54832200000004,3932.04284,185.282057,49359.445802999995,5945.237075,5775.095235,-22.144413,-724.2071559999999,2022FY,2022
1463,300878,维康药业,2752.604193,21.140102537501456,122.790173,19573.878854,6.504770830969614,10619.505884,4001.7816420000004,860.539173,126.92648999999999,884.1656300000001,16.757142,16509.675961,3303.945877,3263.199065,-3.4612010000000004,-475.555576,2023Q1,2023
1464,300878,维康药业,6935.063399,-25.115393164171508,526.028075,43200.171594,-8.92755066417628,18081.672291,12356.830339,2865.333144,522.472935,1986.622936,129.321585,35942.25323,9419.65035,8908.847747,-12.586555,926.698646,2023Q3,2023
1467,300878,维康药业,6462.065389,13.915369865578429,301.209254,31643.866465,7.041160345888095,14066.797306999999,8367.986792,1876.6830539999999,364.442504,1648.413127,49.121384,26384.802857,7389.308681,7336.376646,-6.922403,1114.3664019999999,2023H1,2023
1469,300878,维康药业,-803.855783,-112.49842318896306,1027.977363,51962.107115,-2.4079388277417553,25776.338996000002,20818.640097,4094.158486,756.206496,4279.818643,237.426829,56006.520992,-101.349369,-578.58958,-73.697452,1146.1123460000001,2023FY,2023
1474,300878,维康药业,2433.497824,-12.950606352755509,217.477284,19995.304493,2.1530001393355973,10212.774239,5233.688943,1077.384043,95.696667,297.122093,472.17838,17388.844365,2663.407207,2635.1112329999996,-3.4612010000000004,-497.801008,2024Q1,2024
1476,300878,维康药业,4409.747542,-34.806122767118325,678.385317,37084.945315,-14.155560159509495,19510.592834,16323.877956999999,3316.954396,196.936521,1218.0680929999999,905.222965,41471.652766,4806.144668,4382.820974,-12.37288,-658.842143,2024Q3,2024
1478,300878,维康药业,1419.209475,-75.61205724596563,388.26604100000003,29698.842431999998,-6.146606752848341,14388.807303,10565.223967,2178.3663260000003,165.49373300000002,658.032995,557.994416,28513.918739999997,1356.788772,1609.7834269999998,-9.218759,-394.53203199999996,2024H1,2024
1481,300878,维康药业,-14742.625343000002,,884.443552,35119.856767000005,-32.41256231339031,21710.528906,20059.103615,6113.836881,625.754559,1418.593139,1097.247765,51098.971879000004,-18855.673565,-19541.794001,-9025.927796,349.563261,2024FY,2024
1485,300878,维康药业,-985.465834,-139.79744246260773,198.865621,6977.593828,-65.10383810137658,3391.0536119999997,3041.819153,961.228915,131.453868,267.1042,150.522741,7943.182489,-142.666523,-221.71814500000002,154.195853,486.74478700000003,2025Q1,2025
1487,300878,维康药业,-12385.457987,-367.9912093830681,694.792738,15131.775430000002,-59.19698599668812,12810.124385,7462.980106999999,3072.385775,462.772991,766.45709,444.688158,25019.408506,-10494.808901,-11201.680763,-2084.5233949999997,882.803375,2025Q3,2025
1488,300878,维康药业,-6421.9669109999995,-502.4389482951553,349.248537,11456.988483,-61.42277764114035,8962.414306,5328.635394,2019.3443140000002,298.28450899999996,599.584517,186.815504,17395.078544,-5448.982768,-5628.226087,-500.24953099999993,689.494448,2025H1,2025
1491,002166,莱茵生物,17874.538535,43.537612794324446,1647.569561,140073.734344,32.99375508485075,96932.9378,4494.399055,10438.528793000001,-1931.5924489999998,4426.253416,417.883561,117659.796014,28685.832564,28607.697342000003,-2326.241009,-316.50633,2022FY,2022
1493,002166,莱茵生物,1993.737889,-43.11576919780285,324.410628,25262.484319,-10.546488881284354,19355.94951,1057.3361929999999,2080.493445,409.979618,1164.2233609999998,53.812963,24121.79509,2622.215548,2582.353548,12.266992,111.633921,2023Q1,2023
1495,002166,莱茵生物,4090.0687740000003,-71.18178150486953,1233.449319,88897.740517,-9.184568747957385,68472.02242200001,3697.413789,9756.599518,1490.644009,3489.4502030000003,653.938075,87560.06801599999,6487.322891,6359.948044,-178.163852,915.9593369999999,2023Q3,2023
1497,002166,莱茵生物,3619.643193,-68.78310026146201,1042.355755,51217.163327999995,-20.19108280587865,38741.643232999995,2406.480396,5866.078219,-1203.266578,2254.176689,90.114039,50260.40066,7532.703626,7493.44125,-104.20328,128.310477,2023H1,2023
1499,002166,莱茵生物,8251.098299,-47.76946146494184,1977.816388,149392.954669,6.653081941910252,112918.782145,5402.460422,13974.830256000001,2442.864615,4838.593981,542.3587150000001,140621.81070899998,12696.540004999999,12576.781046,-4429.028927,445.50303099999996,2023FY,2023
1501,002166,莱茵生物,2679.006413,22.586504973295774,633.0600599999999,34121.530802999994,35.06799399509998,25232.296866,1181.502889,1975.0550190000001,345.98636,965.963915,58.094935,29758.899983999996,3869.456332,3758.8091200000003,-1.9840060000000002,284.010314,2024Q1,2024
1503,002166,莱茵生物,10162.170859,99.57179748212958,1593.839085,116996.506076,31.60796370704906,84051.66618500001,4241.023217,9715.813175,2483.463088,4736.385357,317.147418,105545.49844,13412.266856,12774.338886,67.21351,242.574385,2024Q3,2024
1504,002166,莱茵生物,6489.306527000001,56.439202713342304,1384.332084,72548.85174,41.6494921348722,51802.201619,2800.310324,6278.014891,1205.232969,3443.2098960000003,97.59731,65785.224763,11931.287404,8146.802041,22.315957,238.69089100000002,2024H1,2024
1507,002166,莱茵生物,16300.877357,69.9855493750183,2626.2839440000002,177175.99145899998,18.59728716896791,125218.59483699998,6351.876606,14096.738072,3093.719789,5750.249609,590.4935019999999,155573.497545,28387.782644,28344.411562999998,-2146.329606,-1607.6345800000001,2024FY,2024
1509,002166,莱茵生物,3079.48898,17.163658098790023,158.244051,44429.233662,30.208793733526583,34646.129863,1379.2872619999998,1980.761351,804.177243,1152.4403029999999,263.157992,40225.954013999995,3939.864486,3939.8903609999998,-14.844563,152.337458,2025Q1,2025
1510,002166,莱茵生物,7039.5252980000005,-25.301839765621487,1111.9495689999999,127215.58173499999,8.73451353526895,95410.086939,4906.231272,9599.342782,2730.751054,5041.5865890000005,954.558779,118642.557415,10658.207792000001,10492.966304000001,-56.855316,142.72817,2025Q3,2025
1512,002166,莱茵生物,3810.99788,-35.77159360776379,961.5476570000001,83696.46580199999,15.365665747475541,63972.497048000005,3247.216232,6214.309921,1844.8342059999998,2621.711808,254.38707000000002,78421.776394,6328.912483,6236.623659000001,-42.21476,159.090519,2025H1,2025
1515,002737,葵花药业,86718.613047,19.328291117385575,8338.368681,509451.13199300005,14.203669092823597,215245.741529,127427.37526500001,47624.667997000004,-1115.651985,9461.441797,5.428204,405583.995355,108499.007798,108110.53146600001,-2935.792945,-522.0152780000001,2022FY,2022
