table_name,source_name,report_type,page_number,source_method,warning_text,stock_code,stock_abbr,report_year,report_period,total_operating_revenue,operating_revenue_yoy_growth,net_profit_10k_yuan,net_profit_excl_non_recurring,net_profit_excl_non_recurring_yoy,eps,roe,serial_number,net_profit_yoy_growth,gross_profit_margin,net_profit_margin,roe_weighted_excl_non_recurring,net_asset_per_share,operating_cf_per_share,asset_cash_and_cash_equivalents,asset_trading_financial_assets,asset_accounts_receivable,asset_inventory,asset_construction_in_progress,asset_total_assets,asset_total_assets_yoy_growth,liability_short_term_loans,liability_accounts_payable,liability_advance_from_customers,liability_contract_liabilities,liability_total_liabilities,liability_total_liabilities_yoy_growth,equity_unappropriated_profit,equity_total_equity,asset_liability_ratio,total_operating_expenses,operating_expense_cost_of_sales,operating_expense_taxes_and_surcharges,operating_expense_selling_expenses,operating_expense_administrative_expenses,operating_expense_rnd_expenses,operating_expense_financial_expenses,other_income,credit_impairment_loss,asset_impairment_loss,operating_profit,total_profit,net_profit,operating_cf_cash_from_sales,operating_cf_net_amount,investing_cf_cash_from_investment_recovery,investing_cf_cash_for_investments,investing_cf_net_amount,financing_cf_cash_from_borrowing,financing_cf_cash_for_debt_repayment,financing_cf_net_amount,net_cash_flow,net_cash_flow_yoy_growth,operating_cf_ratio_of_net_cf,investing_cf_ratio_of_net_cf,financing_cf_ratio_of_net_cf,operating_revenue_qoq_growth,net_profit_qoq_growth
core_performance_indicators_sheet,恩威医药：2025年一季度报告.pdf,全文,2,pdfplumber.combined_pages,,301331,恩威医药,2025,2025Q1,19649.949135,7.1,1630.5126890000001,1462.4801810000001,118.93,0.1635,1.53,1635,93.56,48.12764796502868,8.297795977984348,1.3585447570601734,10.794676027277148,0.24746041811484484,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,-21.95783989532228,5.36034853053539
balance_sheet,恩威医药：2025年三季度报告.pdf,全文,5,pdfplumber.combined_pages,,301331,恩威医药,2025,2025Q3,,,,,,,,1140,,,,,,,31960.737319,20532.990569,13042.467395,11449.317044,6455.662396,149670.875153,-0.5197750888122195,0.0,4669.7227840000005,0.0,2447.748434,41306.047677999995,-11.410724411062692,35672.669653,108364.827475,27.59791952560923,,,,,,,,,,,,,,,,,,,,,,,,,,,,
income_sheet,恩威医药：2025年三季度报告.pdf,全文,7,pdfplumber.combined_pages,,301331,恩威医药,2025,2025Q3,63685.356,13.654622076692485,,,,,,1143,66.12807117938533,,,,,,,,,,,,,,,,,,,,,,60384.97730599999,32974.109437,770.663508,21006.621818,5195.000736999999,430.288229,8.293577,232.210927,104.37295,310.945104,4335.666776,4318.756147,3658.466167,,,,,,,,,,,,,,,
cash_flow_sheet,恩威医药：2025年三季度报告.pdf,全文,9,pdfplumber.combined_pages,,301331,恩威医药,2025,2025Q3,,,,,,,,1143,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,61723.428442,7620.203501000001,81.82,4662.669366,-7941.734659999999,24180.0,597.039704,-2644.212813,-2965.751052,-122.88174844955837,-256.9400926575141,267.78156766207223,89.15828627007767,,
core_performance_indicators_sheet,恩威医药：2025年三季度报告.pdf,全文,2,pdfplumber.combined_pages,,301331,恩威医药,2025,2025Q3,63685.356,13.65,3658.466167,3187.191537,55.91,0.3668,-0.16,1637,66.13,48.223404078953415,5.744595613157913,2.9411679151478296,10.864722236976204,0.7640061480898752,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,-25.75551953990179,-107.9836437229061
balance_sheet,恩威医药：2025年半年度报告.pdf,全文,38,pdfplumber.combined_pages,,301331,恩威医药,2025,2025H1,,,,,,,,1143,,,,,,,36009.073489999995,4016.551135,17127.532436,11289.017233,5484.556479,151598.47972899998,0.7614263243838302,0.0,5671.5831880000005,0.0,1694.228277,43310.576114999996,-2.4575646847724952,35848.621611,108287.90361400001,28.569268103758503,,,,,,,,,,,,,,,,,,,,,,,,,,,,
income_sheet,恩威医药：2025年半年度报告.pdf,全文,42,pdfplumber.combined_pages,,301331,恩威医药,2025,2025H1,44922.145275,15.734118002770783,,,,,,1144,113.80191081075202,,,,,,,,,,,,,,,,,,,,,,40825.281168,22866.572071000002,535.151043,13675.098816,3464.023672,253.886532,30.549034000000002,170.753587,-127.880458,194.850626,4590.14047,4572.943939,3834.418125,,,,,,,,,,,,,,,
cash_flow_sheet,恩威医药：2025年半年度报告.pdf,全文,46,pdfplumber.combined_pages,,301331,恩威医药,2025,2025H1,,,,,,,,1146,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,42461.282123000005,7518.216081999999,81.82,3420.817807,-3876.7462920000003,24180.0,571.6002980000001,-2558.078963,1083.388285,-95.02110339496711,693.9539762514598,-357.8353528162805,-236.11838880092745,,
core_performance_indicators_sheet,恩威医药：2025年半年度报告.pdf;恩威医药：2025年半年度报告摘要.pdf,全文,7,pdfplumber.combined_pages,,301331,恩威医药,2025,2025H1,44922.145275,15.73,3834.418125,3527.5716979999997,132.47,0.3845,3.57,1639,113.8,49.09732843118321,8.535696818410683,3.257586101744366,10.858674662556005,0.7538964164292854,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,28.61201810943011,35.16640814072191
balance_sheet,振东制药：2022年年度报告.pdf,全文,97,pdfplumber.combined_pages,,300158,振东制药,2022,2022FY,,,,,,,,1144,,,,,,,72026.691995,115901.65026099999,70522.41800199999,107445.857625,2421.0450690000002,655091.4912149999,-35.09731176032875,2047.8590190000002,47030.702063,0.0,14758.768036000001,132762.413074,-32.818107474197284,-1560.623163,522329.078141,20.266239884716747,,,,,,,,,,,,,,,,,,,,,,,,,,,,
income_sheet,振东制药：2022年年度报告.pdf,全文,102,pdfplumber.combined_pages,,300158,振东制药,2022,2022FY,372855.534119,-26.801745962888134,,,,,,1147,-102.18417729210285,,,,,,,,,,,,,,,,,,,,,,392219.193094,188984.19639300002,526.749226,151755.552596,29091.018302999997,17810.739251,998.774017,8108.7881560000005,4615.141742,-179.348925,-20665.275562,-20950.357193,-5129.004106,,,,,,,,,,,,,,,
cash_flow_sheet,振东制药：2022年年度报告.pdf,全文,105,pdfplumber.combined_pages,,300158,振东制药,2022,2022FY,,,,,,,,1147,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,388073.177282,8630.819525,1955486.459518,14581.053141999999,239204.95101,8000.0,37954.8396,-297875.578427,-50039.807892000004,-302.71766690756164,-17.247906993623435,-478.0293152329274,595.2772222265507,,
core_performance_indicators_sheet,振东制药：2022年年度报告.pdf;振东制药：2022年年度报告摘要.pdf,全文,10,pdfplumber.combined_pages,,300158,振东制药,2022,2022FY,372855.534119,-26.8,-5129.004106,-14843.372312000001,-210.88,-0.0499,-0.8,1642,-101.96,49.31436465344669,-1.3756009061576742,-2.841766413776625,5.08173135770071,0.0839691069448912,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
balance_sheet,振东制药：2023年一季度报告.pdf,全文,6,pdfplumber.combined_pages,,300158,振东制药,2023,2023Q1,,,,,,,,1147,,,,,,,76905.179353,164487.664966,70274.087322,127996.868002,2969.248315,643112.900409,-1.8285370771315028,2001.6666670000002,52347.330323,0.0,8802.165125,120872.97040399999,-9.885761097636067,-1600.096016,522239.93000500003,18.79498457069179,,,,,,,,,,,,,,,,,,,,,,,,,,,,
income_sheet,振东制药：2023年一季度报告.pdf,全文,8,pdfplumber.combined_pages,,300158,振东制药,2023,2023Q1,95141.715909,7.040710872048706,,,,,,1149,-111.5432065758589,,,,,,,,,,,,,,,,,,,,,,97778.683789,50438.801412,949.381783,36602.094278,4997.088618,4888.556866,-97.23916899999999,2156.942297,-172.344572,0.779254,730.422883,744.211073,-39.472853,,,,,,,,,,,,,,,
cash_flow_sheet,振东制药：2023年一季度报告.pdf,全文,9,pdfplumber.combined_pages,,300158,振东制药,2023,2023Q1,,,,,,,,1149,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,89211.67984099999,-22150.980349,210542.434114,316.110214,35866.203955000004,1000.0,1415.075,-11097.215216,2618.00839,105.64041630262136,-846.1004339638499,1369.9804818043385,-423.88004784048843,,
core_performance_indicators_sheet,振东制药：2023年一季度报告.pdf,全文,2,pdfplumber.combined_pages,,300158,振东制药,2023,2023Q1,95141.715909,7.04,-39.472853,-1766.07817,-568.54,-0.0004,-0.01,1647,-104.31,46.98560885716724,-0.04148848128591092,-0.3381737145191275,5.292142729130829,-0.2244679942339106,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
balance_sheet,振东制药：2023年三季度报告.pdf,全文,5,pdfplumber.combined_pages,,300158,振东制药,2023,2023Q3,,,,,,,,1148,,,,,,,97468.270726,131736.669694,64589.700198,121427.530991,4743.770122,614074.483996,-6.2612639255816855,2047.8590190000002,41423.200876,0.0,6192.193746,95293.095341,-30.826824301198673,-1648.0436539999998,518781.388655,15.518165601165201,,,,,,,,,,,,,,,,,,,,,,,,,,,,
income_sheet,振东制药：2023年三季度报告.pdf,全文,7,pdfplumber.combined_pages,,300158,振东制药,2023,2023Q3,278374.544464,-0.5507505553072953,,,,,,1151,-119.78723760453471,,,,,,,,,,,,,,,,,,,,,,279551.088016,136960.939907,2534.131303,107275.670101,19835.59114,13728.336779,-783.5812139999999,3334.500005,-2163.542784,-1577.023063,1173.73485,1115.73893,-87.42049200000001,,,,,,,,,,,,,,,
cash_flow_sheet,振东制药：2023年三季度报告.pdf,全文,9,pdfplumber.combined_pages,,300158,振东制药,2023,2023Q3,,,,,,,,1151,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,288306.169459,-22326.468772,629462.55398,7094.925383,63351.4376,8000.0,2000.0,-15581.217868000002,25443.75096,,-87.74833870642476,248.9862351647542,-61.23789645832943,,
core_performance_indicators_sheet,振东制药：2023年三季度报告.pdf,全文,1,pdfplumber.combined_pages,,300158,振东制药,2023,2023Q3,278374.544464,-0.55,-87.42049200000001,-3393.2996840000005,-28.27,-0.0009,-0.29,1648,-103.53,50.79976146141046,-0.031403910213243444,-0.6540904816954821,5.340890209008432,-0.2298525372609433,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,-13.308084444788163,-203.20996138022122
balance_sheet,振东制药：2023年半年度报告.pdf,全文,50,pdfplumber.combined_pages,,300158,振东制药,2023,2023H1,,,,,,,,1150,,,,,,,88523.56371599999,89434.07197,63788.620370000004,113449.509175,3583.70404,620099.9812060001,-5.341469165490304,2047.8590190000002,45333.462202999995,0.0,8676.075284,99683.544148,-27.346782667847553,-106.382126,520416.437058,16.07539867266738,,,,,,,,,,,,,,,,,,,,,,,,,,,,
income_sheet,振东制药：2023年半年度报告.pdf,全文,54,pdfplumber.combined_pages,,300158,振东制药,2023,2023H1,193288.884205,12.010359689039781,,,,,,1152,-46.7396905232563,,,,,,,,,,,,,,,,,,,,,,192133.989075,98289.93220499999,308.356929,71564.52604299999,12255.033759,8874.020671,-669.994143,2815.842779,-2203.563453,-1085.815425,2858.214897,2949.004211,1454.241037,,,,,,,,,,,,,,,
cash_flow_sheet,振东制药：2023年半年度报告.pdf,全文,58,pdfplumber.combined_pages,,300158,振东制药,2023,2023H1,,,,,,,,1153,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,194149.637745,-10779.290541,397485.52233,4835.822324000001,42811.009693,8000.0,2000.0,-15669.755237000001,16361.963915,34.89599851038479,-65.8801754911461,261.6495789588716,-95.76940346772548,,
core_performance_indicators_sheet,振东制药：2023年半年度报告.pdf;振东制药：2023年半年度报告摘要.pdf,全文,8,pdfplumber.combined_pages,,300158,振东制药,2023,2023H1,193288.884205,12.01,1454.241037,-1355.764009,55.58,0.0142,0.28,1651,-40.99,49.148688705370766,0.752366615897916,-0.2605152167491783,5.081628985981917,-0.10525485238538211,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,3.1589217813504815,
balance_sheet,振东制药：2023年年度报告.pdf,全文,94,pdfplumber.combined_pages,,300158,振东制药,2023,2023FY,,,,,,,,1152,,,,,,,80088.01106,35077.048742,62492.779877999994,119545.01920999998,4497.724241,618049.7035310001,-5.654444941010967,9.780111,38001.466039,0.0,6842.441432,103638.858076,-24.166930729547676,-5959.034786,514410.845455,16.768693113821985,,,,,,,,,,,,,,,,,,,,,,,,,,,,
income_sheet,振东制药：2023年年度报告.pdf,全文,99,pdfplumber.combined_pages,,300158,振东制药,2023,2023FY,362601.613288,-2.750105575133397,,,,,,1155,16.017239290765257,,,,,,,,,,,,,,,,,,,,,,377743.226655,179941.638446,585.170255,147586.05756400002,28587.701006,19101.544576,-1591.214433,9489.474467,1744.8995699999998,-3624.2490159999998,-4971.9274159999995,-5383.257613000001,-4398.411623,,,,,,,,,,,,,,,
cash_flow_sheet,振东制药：2023年年度报告.pdf,全文,102,pdfplumber.combined_pages,,300158,振东制药,2023,2023FY,,,,,,,,1155,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,389105.525265,-24917.220021,883831.8258959999,11621.454786,47283.85981,9.780111,2100.0,-14457.046744,7909.5930450000005,115.80660154025996,-315.02531014223626,597.8039519983926,-182.7786418561563,,
core_performance_indicators_sheet,振东制药：2023年年度报告.pdf;振东制药：2023年年度报告摘要.pdf,全文,10,pdfplumber.combined_pages,,300158,振东制药,2023,2023FY,362601.613288,-2.75,-4398.411623,-11606.413039000001,21.81,-0.0428,-0.84,1654,14.24,50.374837879422365,-1.2130149072189917,-2.2562535649368063,5.00562159083627,-0.24246412303071527,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,-1.0090906415797993,-179.63278903355186
balance_sheet,振东制药：2024年一季度报告.pdf,全文,6,pdfplumber.combined_pages,,300158,振东制药,2024,2024Q1,,,,,,,,1154,,,,,,,65219.270251999995,141423.87651099998,64526.926104,113053.130443,5412.642332,598448.789046,-3.1714139450302206,9.780111,29594.779117000002,0.0,8002.708856,90225.743852,-14.4996048703567,-3648.8789909999996,508223.04519399995,15.07660229304345,,,,,,,,,,,,,,,,,,,,,,,,,,,,
income_sheet,振东制药：2024年一季度报告.pdf,全文,8,pdfplumber.combined_pages,,300158,振东制药,2024,2024Q1,78213.02690499999,-17.793129798280873,,,,,,1157,,,,,,,,,,,,,,,,,,,,,,,79514.76328300001,43491.877398000004,836.875049,26526.392442,4859.74107,3844.7733670000002,-44.896043,1453.525803,-60.497544,163.094308,3228.966648,3099.3193100000003,2310.155795,,,,,,,,,,,,,,,
cash_flow_sheet,振东制药：2024年一季度报告.pdf,全文,10,pdfplumber.combined_pages,,300158,振东制药,2024,2024Q1,,,,,,,,1158,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,80052.533992,-2387.440533,217028.60744099997,7184.856347,-4384.343771,356.29714,0.0,-8385.362029,-15157.146333,-678.9571336324098,15.75125343879597,28.925918340277857,55.32282822092617,,
core_performance_indicators_sheet,振东制药：2024年一季度报告.pdf,全文,1,pdfplumber.combined_pages,,300158,振东制药,2024,2024Q1,78213.02690499999,-17.79,2310.155795,-859.241741,51.35,0.0225,0.45,1659,,44.39305174721519,2.9536713849548213,-0.16906784316952972,4.949890627123266,-0.023252722655659676,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,-7.140272127440292,153.58757939416415
balance_sheet,振东制药：2024年三季度报告.pdf,全文,6,pdfplumber.combined_pages,,300158,振东制药,2024,2024Q3,,,,,,,,1156,,,,,,,37143.799680000004,140849.10543199998,68043.150837,108876.407993,10052.511999,588162.518866,-4.835725103377707,9.780111,29716.409783999996,0.0,6127.110667,80165.20208300001,-20.196769963009125,-1946.6420289999999,507997.316783,13.62977060108516,,,,,,,,,,,,,,,,,,,,,,,,,,,,
income_sheet,振东制药：2024年三季度报告.pdf,全文,9,pdfplumber.combined_pages,,300158,振东制药,2024,2024Q3,226942.48151500002,-18.475849883483605,,,,,,1159,984.479046489349,,,,,,,,,,,,,,,,,,,,,,229548.658037,111503.024058,2307.726222,83711.165522,17497.601801,14607.495049000001,-78.354615,5505.198234,-1220.346197,-869.316356,5705.74255,5176.881939,4012.3303119999996,,,,,,,,,,,,,,,
cash_flow_sheet,振东制药：2024年三季度报告.pdf,全文,11,pdfplumber.combined_pages,,300158,振东制药,2024,2024Q3,,,,,,,,1160,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,247995.964253,-11077.279415,501435.93603599997,23214.468374,-17386.749505,931.046158,5020.0,-13560.701034,-42024.729954,-265.1671957490343,26.358954423086406,41.37266205881971,32.268383518093884,,
core_performance_indicators_sheet,振东制药：2024年三季度报告.pdf,全文,1,pdfplumber.combined_pages,,300158,振东制药,2024,2024Q3,226942.48151500002,-18.48,4012.3303119999996,-3039.557885,10.42,0.0392,0.19,1661,984.479046489349,50.867275569721805,1.7679943769077011,-0.5983413267315348,4.963074639776467,-0.1082237301772776,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,5.293592204740338,25.27774629499213
balance_sheet,振东制药：2024年半年度报告.pdf,全文,60,pdfplumber.combined_pages,,300158,振东制药,2024,2024H1,,,,,,,,1158,,,,,,,48467.862509,146481.243425,61293.59107,113558.147243,7146.468808,592492.476133,-4.135141114377734,9.780111,33842.978712000004,0.0,6274.871462,85338.900633,-14.82032864315656,-2893.227259,507153.5755,14.403372881623481,,,,,,,,,,,,,,,,,,,,,,,,,,,,
income_sheet,振东制药：2024年半年度报告.pdf,全文,65,pdfplumber.combined_pages,,300158,振东制药,2024,2024H1,150660.224605,-22.054377195735963,,,,,,1160,130.16608438950564,,,,,,,,,,,,,,,,,,,,,,152679.971834,76036.391013,355.97854700000005,53673.549926,11334.096579000001,10132.258779,-2127.650967,4056.1465,-1410.2795859999999,-924.9649730000001,4724.543887,4370.26576,3065.745082,,,,,,,,,,,,,,,
cash_flow_sheet,振东制药：2024年半年度报告.pdf,全文,68,pdfplumber.combined_pages,,300158,振东制药,2024,2024H1,,,,,,,,1161,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,169416.075989,-3153.969093,376490.541791,14125.269271000001,-14462.038812,1398.6585029999999,5020.0,-14556.84636,-32172.854264999998,-296.6319839851572,9.803199514166575,44.951059339900944,45.24574114593249,,
core_performance_indicators_sheet,振东制药：2024年半年度报告.pdf;振东制药：2024年半年度报告摘要.pdf,全文,9,pdfplumber.combined_pages,,300158,振东制药,2024,2024H1,150660.224605,-22.05,3065.745082,-3076.451514,-126.92,0.0298,0.59,1663,110.81,49.53121090032109,2.0348735640330755,-0.606611421592945,4.929691199256729,-0.03065756494994844,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,-7.371955073421906,-67.2927129574826
balance_sheet,振东制药：2024年年度报告.pdf,全文,113,pdfplumber.combined_pages,,300158,振东制药,2024,2024FY,,,,,,,,1160,,,,,,,58459.202836000004,35077.048742,51954.975654,77597.831486,11939.590633,498272.45457299997,-19.379873216295834,3810.964777,30175.554062,0.0,5141.504896,132246.82791400002,36.85206865088761,-138815.365167,366025.626659,26.541067381966837,,,,,,,,,,,,,,,,,,,,,,,,,,,,
income_sheet,振东制药：2024年年度报告.pdf,全文,117,pdfplumber.combined_pages,,300158,振东制药,2024,2024FY,297112.757267,-18.060828639773543,,,,,,1163,,,,,,,,,,,,,,,,,,,,,,,338188.06036999996,156012.522431,730.2302,113945.699136,30117.851188,35147.778137,-4149.962347,7313.249515,319.789244,-29407.344552999995,-71470.66474400001,-131502.198244,-132856.392826,,,,,,,,,,,,,,,
cash_flow_sheet,振东制药：2024年年度报告.pdf,全文,121,pdfplumber.combined_pages,,300158,振东制药,2024,2024FY,,,,,,,,1164,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,331961.151192,-44835.642975999996,634647.771416,29847.622839999996,3951.2021090000003,3810.964777,5335.0,-9449.316024,-20480.339224,-358.93037868675833,218.9204118428815,-19.292659490570166,46.13847417589044,,
core_performance_indicators_sheet,振东制药：2024年年度报告.pdf;振东制药：2024年年度报告摘要.pdf,全文,10,pdfplumber.combined_pages,,300158,振东制药,2024,2024FY,297112.757267,-18.06,-132856.392826,-68633.992676,-491.35,-1.2977,-29.43,1666,,47.49046662752365,-44.71581565466366,-18.75114409405585,3.575224688942695,-0.43794064141239225,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,-8.012323449227724,
balance_sheet,振东制药：2025年一季度报告.pdf,全文,5,pdfplumber.combined_pages,,300158,振东制药,2025,2025Q1,,,,,,,,1162,,,,,,,46617.105982,70819.082683,66690.787,64305.976136000005,12302.135011,463457.88127799996,-6.987055570799059,1525.247764,26112.704719999998,0.0,4996.614487,101085.892183,-24.736553586686323,-138699.647481,362371.98909499997,21.81123598637538,,,,,,,,,,,,,,,,,,,,,,,,,,,,
income_sheet,振东制药：2025年一季度报告.pdf,全文,8,pdfplumber.combined_pages,,300158,振东制药,2025,2025Q1,75453.259177,-3.5285269439221327,,,,,,1165,-95.49933846611485,,,,,,,,,,,,,,,,,,,,,,75903.54838,38413.347479000004,765.918276,25536.891103,6312.696131000001,4843.54925,31.146141999999998,617.685262,-79.78922299999999,735.801791,1249.554665,661.908165,115.71768600000001,,,,,,,,,,,,,,,
cash_flow_sheet,振东制药：2025年一季度报告.pdf,全文,10,pdfplumber.combined_pages,,300158,振东制药,2025,2025Q1,,,,,,,,1166,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,59792.67434500001,-33000.993717000005,124849.9,96700.3,25907.443478999998,356.29714,15.0,-4010.371852,-11103.92209,26.74134137093707,297.20123618950936,-233.31795080165224,36.116714612142964,,
core_performance_indicators_sheet,振东制药：2025年一季度报告.pdf,全文,1,pdfplumber.combined_pages,,300158,振东制药,2025,2025Q1,75453.259177,-3.53,115.71768600000001,28.961669,103.37,0.0012,0.03,1671,-94.99,49.08987643742587,0.15336340306857627,0.007992248261884107,3.7578213144877433,-0.34222247116486587,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,7.528805278849812,100.08454647880605
balance_sheet,振东制药：2025年三季度报告.pdf,全文,6,pdfplumber.combined_pages,,300158,振东制药,2025,2025Q3,,,,,,,,1164,,,,,,,29004.612494999998,48461.380518,87510.801919,66041.94994199999,14103.191057,451133.21189499996,-9.460535545436983,2306.4612629999997,29876.491702,0.0,5627.938354999999,88265.43070900001,-32.908549860052176,-136778.958174,362867.78118600004,19.565269942826454,,,,,,,,,,,,,,,,,,,,,,,,,,,,
income_sheet,振东制药：2025年三季度报告.pdf,全文,8,pdfplumber.combined_pages,,300158,振东制药,2025,2025Q3,221450.709861,-2.419895833225489,,,,,,1166,-49.74501400904265,,,,,,,,,,,,,,,,,,,,,,220667.73872399997,104247.67249099999,2377.54441,82285.784403,20224.446816,11464.353685,67.93691899999999,4588.8483670000005,-167.43056299999998,-878.122916,5401.076032,4574.130938,2036.406993,,,,,,,,,,,,,,,
cash_flow_sheet,振东制药：2025年三季度报告.pdf,全文,10,pdfplumber.combined_pages,,300158,振东制药,2025,2025Q3,,,,,,,,1167,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,182290.839579,-60273.685057,262659.9,11958.783469,39143.285328,931.046158,3363.74,-6340.7433359999995,-27471.143064999997,34.631006326347055,219.40727007385635,-142.48873894829322,23.08146887443688,,
core_performance_indicators_sheet,振东制药：2025年三季度报告.pdf,全文,1,pdfplumber.combined_pages,,300158,振东制药,2025,2025Q3,221450.709861,-2.42,2036.406993,50.754483,101.67,0.0203,0.34,1672,-49.25,52.92511251987674,0.9195757350600547,0.013987045869466181,3.6172611778473693,-0.6008405052933836,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,7.8523554484724585,83.53315057214459
balance_sheet,振东制药：2025年半年度报告.pdf,全文,47,pdfplumber.combined_pages,,300158,振东制药,2025,2025H1,,,,,,,,1166,,,,,,,43919.793042000005,59067.011515,73256.742971,63734.991992999996,14485.102254,449880.71088599996,-9.711904248945459,3810.964777,30182.828933999997,0.0,6473.647659,88140.652065,-32.89567902732837,-138022.234874,361740.058821,19.59200515430298,,,,,,,,,,,,,,,,,,,,,,,,,,,,
income_sheet,振东制药：2025年半年度报告.pdf,全文,52,pdfplumber.combined_pages,,300158,振东制药,2025,2025H1,145694.200334,-3.296174742882464,,,,,,1168,-76.8569380536743,,,,,,,,,,,,,,,,,,,,,,145977.22173800002,71175.673599,483.978245,51726.905771,13683.564166999999,7744.327528,-1426.17779,3225.434679,-338.250017,-894.740213,7964.614659999999,7602.763878,793.1302929999999,,,,,,,,,,,,,,,
cash_flow_sheet,振东制药：2025年半年度报告.pdf,全文,55,pdfplumber.combined_pages,,300158,振东制药,2025,2025H1,,,,,,,,1169,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,125059.783931,-40294.016033,211249.9,6830.595077,34510.978538,1398.6585029999999,3063.74,-7116.708262,-12899.745756999999,59.904876170612894,312.3628697188439,-267.53223813944356,55.16936842059965,,
core_performance_indicators_sheet,振东制药：2025年半年度报告.pdf;振东制药：2025年半年度报告摘要.pdf,全文,7,pdfplumber.combined_pages,,300158,振东制药,2025,2025H1,145694.200334,-3.3,793.1302929999999,-817.640891,73.42,0.0077,0.21,1675,-74.13,51.14721558179275,0.5443801408578861,-0.22602995467654127,3.5119052663919623,-0.39118909741870117,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,-6.908009112996472,485.4011002259412
balance_sheet,新光药业：2022年年度报告全文（更正后）.pdf,全文,75,pdfplumber.combined_pages,,300519,新光药业,2022,2022FY,,,,,,,,1169,,,,,,,62202.978026,10000.0,3148.415702,4614.671995000001,194.503439,95775.91916599999,2.7193568369138275,0.0,5674.668835,0.0,14.45485,9886.464043,17.47592171024371,42969.172413,85889.455123,10.322494557180557,,,,,,,,,,,,,,,,,,,,,,,,,,,,
income_sheet,新光药业：2022年年度报告全文（更正后）.pdf,全文,80,pdfplumber.combined_pages,,300519,新光药业,2022,2022FY,35148.88106,9.540360989769939,,,,,,1171,-4.7771542822942035,,,,,,,,,,,,,,,,,,,,,,23026.925907,16923.162332,420.935849,3373.893161,1725.513668,1554.929208,-976.5257320000001,170.0561,-43.248114,-19.861425,12660.450173000001,12560.356619,10882.101006,,,,,,,,,,,,,,,
cash_flow_sheet,新光药业：2022年年度报告全文（更正后）.pdf,全文,83,pdfplumber.combined_pages,,300519,新光药业,2022,2022FY,,,,,,,,1171,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,33918.399097,12642.939743,320.0,3500.0,-383.74082200000004,0.0,0.0,-9600.0,2836.1984350000002,,445.77063392251677,-13.530111901355731,-338.4812529875047,,
core_performance_indicators_sheet,新光药业：2022年年度报告全文（更正后）.pdf;新光药业：2022年年度报告摘要.pdf,全文,7,pdfplumber.combined_pages,,300519,新光药业,2022,2022FY,35148.88106,9.54,10882.101006,10496.067802,,0.68,12.88,1679,-4.78,51.85291303267451,30.96002113815227,12.220438221396165,5.367054528481005,0.7900311732541183,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
balance_sheet,新光药业：2023年一季度报告.pdf,全文,4,pdfplumber.combined_pages,,300519,新光药业,2023,2023Q1,,,,,,,,1170,,,,,,,62393.15874400001,14000.0,831.9064639999999,3948.2004909999996,279.539405,96217.869498,0.4614420157472088,0.0,4852.693644,173.13,32.110346,7270.496926000001,-29.310379810741754,46013.69816,88947.37257200001,7.556285504898991,,,,,,,,,,,,,,,,,,,,,,,,,,,,
