rule_name,description,formula,table_scope,stock_code,stock_abbr,report_period,report_year,actual_value,expected_value,difference,status
operating_revenue_qoq_consistency,依据累计值还原单季度值后，校验营业收入环比字段。,QoQ_t=\frac{x_t-x_{t-1}}{|x_{t-1}|}\times 100\%,core_performance_indicators_sheet+income_sheet,600518,康美药业,2024Q3,2024,9.906522709809384,9.906522709809384,0.0,pass
operating_revenue_qoq_consistency,依据累计值还原单季度值后，校验营业收入环比字段。,QoQ_t=\frac{x_t-x_{t-1}}{|x_{t-1}|}\times 100\%,core_performance_indicators_sheet+income_sheet,600518,康美药业,2024FY,2024,-5.977650174819611,-5.977650174819611,0.0,pass
operating_revenue_qoq_consistency,依据累计值还原单季度值后，校验营业收入环比字段。,QoQ_t=\frac{x_t-x_{t-1}}{|x_{t-1}|}\times 100\%,core_performance_indicators_sheet+income_sheet,600518,康美药业,2025Q1,2025,-1.237550521038809,-1.237550521038809,0.0,pass
operating_revenue_qoq_consistency,依据累计值还原单季度值后，校验营业收入环比字段。,QoQ_t=\frac{x_t-x_{t-1}}{|x_{t-1}|}\times 100\%,core_performance_indicators_sheet+income_sheet,600518,康美药业,2025H1,2025,-1.6315563395575015,-1.6315563395575015,0.0,pass
operating_revenue_qoq_consistency,依据累计值还原单季度值后，校验营业收入环比字段。,QoQ_t=\frac{x_t-x_{t-1}}{|x_{t-1}|}\times 100\%,core_performance_indicators_sheet+income_sheet,600518,康美药业,2025Q3,2025,8.14547579745305,8.14547579745305,0.0,pass
operating_revenue_qoq_consistency,依据累计值还原单季度值后，校验营业收入环比字段。,QoQ_t=\frac{x_t-x_{t-1}}{|x_{t-1}|}\times 100\%,core_performance_indicators_sheet+income_sheet,600535,天士力,2023H1,2023,11.124753012541117,11.124753012541117,0.0,pass
operating_revenue_qoq_consistency,依据累计值还原单季度值后，校验营业收入环比字段。,QoQ_t=\frac{x_t-x_{t-1}}{|x_{t-1}|}\times 100\%,core_performance_indicators_sheet+income_sheet,600535,天士力,2023Q3,2023,-5.723997701417163,-5.723997701417163,0.0,pass
operating_revenue_qoq_consistency,依据累计值还原单季度值后，校验营业收入环比字段。,QoQ_t=\frac{x_t-x_{t-1}}{|x_{t-1}|}\times 100\%,core_performance_indicators_sheet+income_sheet,600535,天士力,2023FY,2023,-3.5225090494236473,-3.5225090494236473,0.0,pass
operating_revenue_qoq_consistency,依据累计值还原单季度值后，校验营业收入环比字段。,QoQ_t=\frac{x_t-x_{t-1}}{|x_{t-1}|}\times 100\%,core_performance_indicators_sheet+income_sheet,600535,天士力,2024Q1,2024,-2.5666577261519254,-2.5666577261519254,0.0,pass
operating_revenue_qoq_consistency,依据累计值还原单季度值后，校验营业收入环比字段。,QoQ_t=\frac{x_t-x_{t-1}}{|x_{t-1}|}\times 100\%,core_performance_indicators_sheet+income_sheet,600535,天士力,2024H1,2024,13.39559491709437,13.39559491709437,0.0,pass
operating_revenue_qoq_consistency,依据累计值还原单季度值后，校验营业收入环比字段。,QoQ_t=\frac{x_t-x_{t-1}}{|x_{t-1}|}\times 100\%,core_performance_indicators_sheet+income_sheet,600535,天士力,2024Q3,2024,-9.998092369376279,-9.998092369376279,0.0,pass
operating_revenue_qoq_consistency,依据累计值还原单季度值后，校验营业收入环比字段。,QoQ_t=\frac{x_t-x_{t-1}}{|x_{t-1}|}\times 100\%,core_performance_indicators_sheet+income_sheet,600535,天士力,2024FY,2024,-2.641943023527565,-2.641943023527565,0.0,pass
operating_revenue_qoq_consistency,依据累计值还原单季度值后，校验营业收入环比字段。,QoQ_t=\frac{x_t-x_{t-1}}{|x_{t-1}|}\times 100\%,core_performance_indicators_sheet+income_sheet,600535,天士力,2025Q1,2025,0.9483438632837466,0.9483438632837466,0.0,pass
operating_revenue_qoq_consistency,依据累计值还原单季度值后，校验营业收入环比字段。,QoQ_t=\frac{x_t-x_{t-1}}{|x_{t-1}|}\times 100\%,core_performance_indicators_sheet+income_sheet,600535,天士力,2025H1,2025,8.68350129745167,8.68350129745167,0.0,pass
operating_revenue_qoq_consistency,依据累计值还原单季度值后，校验营业收入环比字段。,QoQ_t=\frac{x_t-x_{t-1}}{|x_{t-1}|}\times 100\%,core_performance_indicators_sheet+income_sheet,600535,天士力,2025Q3,2025,-9.44146995235554,-9.44146995235554,0.0,pass
operating_revenue_qoq_consistency,依据累计值还原单季度值后，校验营业收入环比字段。,QoQ_t=\frac{x_t-x_{t-1}}{|x_{t-1}|}\times 100\%,core_performance_indicators_sheet+income_sheet,600557,康缘药业,2023H1,2023,-11.22517345447644,-11.22517345447644,0.0,pass
operating_revenue_qoq_consistency,依据累计值还原单季度值后，校验营业收入环比字段。,QoQ_t=\frac{x_t-x_{t-1}}{|x_{t-1}|}\times 100\%,core_performance_indicators_sheet+income_sheet,600557,康缘药业,2023Q3,2023,-21.472184056443304,-21.472184056443304,0.0,pass
operating_revenue_qoq_consistency,依据累计值还原单季度值后，校验营业收入环比字段。,QoQ_t=\frac{x_t-x_{t-1}}{|x_{t-1}|}\times 100\%,core_performance_indicators_sheet+income_sheet,600557,康缘药业,2023FY,2023,45.49043809666957,45.49043809666957,0.0,pass
operating_revenue_qoq_consistency,依据累计值还原单季度值后，校验营业收入环比字段。,QoQ_t=\frac{x_t-x_{t-1}}{|x_{t-1}|}\times 100\%,core_performance_indicators_sheet+income_sheet,600557,康缘药业,2024Q1,2024,-0.929845513435966,-0.929845513435966,0.0,pass
operating_revenue_qoq_consistency,依据累计值还原单季度值后，校验营业收入环比字段。,QoQ_t=\frac{x_t-x_{t-1}}{|x_{t-1}|}\times 100\%,core_performance_indicators_sheet+income_sheet,600557,康缘药业,2024H1,2024,-33.71872730703323,-33.71872730703323,0.0,pass
operating_revenue_qoq_consistency,依据累计值还原单季度值后，校验营业收入环比字段。,QoQ_t=\frac{x_t-x_{t-1}}{|x_{t-1}|}\times 100\%,core_performance_indicators_sheet+income_sheet,600557,康缘药业,2024Q3,2024,-5.665816480997542,-5.665816480997542,0.0,pass
operating_revenue_qoq_consistency,依据累计值还原单季度值后，校验营业收入环比字段。,QoQ_t=\frac{x_t-x_{t-1}}{|x_{t-1}|}\times 100\%,core_performance_indicators_sheet+income_sheet,600557,康缘药业,2024FY,2024,-7.2500968110109,-7.2500968110109,0.0,pass
operating_revenue_qoq_consistency,依据累计值还原单季度值后，校验营业收入环比字段。,QoQ_t=\frac{x_t-x_{t-1}}{|x_{t-1}|}\times 100\%,core_performance_indicators_sheet+income_sheet,600557,康缘药业,2025Q1,2025,11.345983619765034,11.345983619765034,0.0,pass
operating_revenue_qoq_consistency,依据累计值还原单季度值后，校验营业收入环比字段。,QoQ_t=\frac{x_t-x_{t-1}}{|x_{t-1}|}\times 100\%,core_performance_indicators_sheet+income_sheet,600557,康缘药业,2025H1,2025,-12.937122793808104,-12.937122793808104,0.0,pass
operating_revenue_qoq_consistency,依据累计值还原单季度值后，校验营业收入环比字段。,QoQ_t=\frac{x_t-x_{t-1}}{|x_{t-1}|}\times 100\%,core_performance_indicators_sheet+income_sheet,600557,康缘药业,2025Q3,2025,-8.234479602655941,-8.234479602655941,0.0,pass
operating_revenue_qoq_consistency,依据累计值还原单季度值后，校验营业收入环比字段。,QoQ_t=\frac{x_t-x_{t-1}}{|x_{t-1}|}\times 100\%,core_performance_indicators_sheet+income_sheet,600566,济川药业,2023H1,2023,-6.180878090717206,-6.180878090717206,0.0,pass
operating_revenue_qoq_consistency,依据累计值还原单季度值后，校验营业收入环比字段。,QoQ_t=\frac{x_t-x_{t-1}}{|x_{t-1}|}\times 100\%,core_performance_indicators_sheet+income_sheet,600566,济川药业,2023Q3,2023,-14.856667779759725,-14.856667779759725,0.0,pass
operating_revenue_qoq_consistency,依据累计值还原单季度值后，校验营业收入环比字段。,QoQ_t=\frac{x_t-x_{t-1}}{|x_{t-1}|}\times 100\%,core_performance_indicators_sheet+income_sheet,600566,济川药业,2024H1,2024,-32.07812517734471,-32.07812517734471,0.0,pass
operating_revenue_qoq_consistency,依据累计值还原单季度值后，校验营业收入环比字段。,QoQ_t=\frac{x_t-x_{t-1}}{|x_{t-1}|}\times 100\%,core_performance_indicators_sheet+income_sheet,600566,济川药业,2024Q3,2024,8.510566743270942,8.510566743270942,0.0,pass
operating_revenue_qoq_consistency,依据累计值还原单季度值后，校验营业收入环比字段。,QoQ_t=\frac{x_t-x_{t-1}}{|x_{t-1}|}\times 100\%,core_performance_indicators_sheet+income_sheet,600566,济川药业,2024FY,2024,24.906387361088097,24.906387361088097,0.0,pass
operating_revenue_qoq_consistency,依据累计值还原单季度值后，校验营业收入环比字段。,QoQ_t=\frac{x_t-x_{t-1}}{|x_{t-1}|}\times 100\%,core_performance_indicators_sheet+income_sheet,600566,济川药业,2025Q1,2025,-31.03279076238931,-31.03279076238931,0.0,pass
operating_revenue_qoq_consistency,依据累计值还原单季度值后，校验营业收入环比字段。,QoQ_t=\frac{x_t-x_{t-1}}{|x_{t-1}|}\times 100\%,core_performance_indicators_sheet+income_sheet,600566,济川药业,2025H1,2025,-19.80220152076859,-19.80220152076859,0.0,pass
operating_revenue_qoq_consistency,依据累计值还原单季度值后，校验营业收入环比字段。,QoQ_t=\frac{x_t-x_{t-1}}{|x_{t-1}|}\times 100\%,core_performance_indicators_sheet+income_sheet,600566,济川药业,2025Q3,2025,-3.268898393979542,-3.268898393979542,0.0,pass
operating_revenue_qoq_consistency,依据累计值还原单季度值后，校验营业收入环比字段。,QoQ_t=\frac{x_t-x_{t-1}}{|x_{t-1}|}\times 100\%,core_performance_indicators_sheet+income_sheet,600572,康恩贝,2023H1,2023,-23.305910230083626,-23.305910230083626,0.0,pass
operating_revenue_qoq_consistency,依据累计值还原单季度值后，校验营业收入环比字段。,QoQ_t=\frac{x_t-x_{t-1}}{|x_{t-1}|}\times 100\%,core_performance_indicators_sheet+income_sheet,600572,康恩贝,2023Q3,2023,-13.113593595284781,-13.113593595284781,0.0,pass
operating_revenue_qoq_consistency,依据累计值还原单季度值后，校验营业收入环比字段。,QoQ_t=\frac{x_t-x_{t-1}}{|x_{t-1}|}\times 100\%,core_performance_indicators_sheet+income_sheet,600572,康恩贝,2023FY,2023,9.072612883626812,9.072612883626812,0.0,pass
operating_revenue_qoq_consistency,依据累计值还原单季度值后，校验营业收入环比字段。,QoQ_t=\frac{x_t-x_{t-1}}{|x_{t-1}|}\times 100\%,core_performance_indicators_sheet+income_sheet,600572,康恩贝,2024Q1,2024,17.80494886955819,17.80494886955819,0.0,pass
operating_revenue_qoq_consistency,依据累计值还原单季度值后，校验营业收入环比字段。,QoQ_t=\frac{x_t-x_{t-1}}{|x_{t-1}|}\times 100\%,core_performance_indicators_sheet+income_sheet,600572,康恩贝,2024H1,2024,-10.965521185826876,-10.965521185826876,0.0,pass
operating_revenue_qoq_consistency,依据累计值还原单季度值后，校验营业收入环比字段。,QoQ_t=\frac{x_t-x_{t-1}}{|x_{t-1}|}\times 100\%,core_performance_indicators_sheet+income_sheet,600572,康恩贝,2024Q3,2024,-9.829548223746503,-9.829548223746503,0.0,pass
operating_revenue_qoq_consistency,依据累计值还原单季度值后，校验营业收入环比字段。,QoQ_t=\frac{x_t-x_{t-1}}{|x_{t-1}|}\times 100\%,core_performance_indicators_sheet+income_sheet,600572,康恩贝,2024FY,2024,9.395430349196337,9.395430349196337,0.0,pass
operating_revenue_qoq_consistency,依据累计值还原单季度值后，校验营业收入环比字段。,QoQ_t=\frac{x_t-x_{t-1}}{|x_{t-1}|}\times 100\%,core_performance_indicators_sheet+income_sheet,600572,康恩贝,2025Q1,2025,5.159434672315903,5.159434672315903,0.0,pass
operating_revenue_qoq_consistency,依据累计值还原单季度值后，校验营业收入环比字段。,QoQ_t=\frac{x_t-x_{t-1}}{|x_{t-1}|}\times 100\%,core_performance_indicators_sheet+income_sheet,600572,康恩贝,2025H1,2025,-0.6701039287113417,-0.6701039287113417,0.0,pass
operating_revenue_qoq_consistency,依据累计值还原单季度值后，校验营业收入环比字段。,QoQ_t=\frac{x_t-x_{t-1}}{|x_{t-1}|}\times 100\%,core_performance_indicators_sheet+income_sheet,600572,康恩贝,2025Q3,2025,-3.3638422294951695,-3.3638422294951695,0.0,pass
operating_revenue_qoq_consistency,依据累计值还原单季度值后，校验营业收入环比字段。,QoQ_t=\frac{x_t-x_{t-1}}{|x_{t-1}|}\times 100\%,core_performance_indicators_sheet+income_sheet,600594,益佰制药,2023H1,2023,16.39453833846932,16.39453833846932,0.0,pass
operating_revenue_qoq_consistency,依据累计值还原单季度值后，校验营业收入环比字段。,QoQ_t=\frac{x_t-x_{t-1}}{|x_{t-1}|}\times 100\%,core_performance_indicators_sheet+income_sheet,600594,益佰制药,2023Q3,2023,-17.43560187804982,-17.43560187804982,0.0,pass
operating_revenue_qoq_consistency,依据累计值还原单季度值后，校验营业收入环比字段。,QoQ_t=\frac{x_t-x_{t-1}}{|x_{t-1}|}\times 100\%,core_performance_indicators_sheet+income_sheet,600594,益佰制药,2023FY,2023,4.046955884729457,4.046955884729457,0.0,pass
operating_revenue_qoq_consistency,依据累计值还原单季度值后，校验营业收入环比字段。,QoQ_t=\frac{x_t-x_{t-1}}{|x_{t-1}|}\times 100\%,core_performance_indicators_sheet+income_sheet,600594,益佰制药,2024Q1,2024,-16.246352909912115,-16.246352909912115,0.0,pass
operating_revenue_qoq_consistency,依据累计值还原单季度值后，校验营业收入环比字段。,QoQ_t=\frac{x_t-x_{t-1}}{|x_{t-1}|}\times 100\%,core_performance_indicators_sheet+income_sheet,600594,益佰制药,2024H1,2024,3.998843836638568,3.998843836638568,0.0,pass
operating_revenue_qoq_consistency,依据累计值还原单季度值后，校验营业收入环比字段。,QoQ_t=\frac{x_t-x_{t-1}}{|x_{t-1}|}\times 100\%,core_performance_indicators_sheet+income_sheet,600594,益佰制药,2024Q3,2024,-8.378275768496758,-8.378275768496758,0.0,pass
operating_revenue_qoq_consistency,依据累计值还原单季度值后，校验营业收入环比字段。,QoQ_t=\frac{x_t-x_{t-1}}{|x_{t-1}|}\times 100\%,core_performance_indicators_sheet+income_sheet,600594,益佰制药,2024FY,2024,-15.661652269446384,-15.661652269446384,0.0,pass
operating_revenue_qoq_consistency,依据累计值还原单季度值后，校验营业收入环比字段。,QoQ_t=\frac{x_t-x_{t-1}}{|x_{t-1}|}\times 100\%,core_performance_indicators_sheet+income_sheet,600594,益佰制药,2025Q1,2025,8.972250947446565,8.972250947446565,0.0,pass
operating_revenue_qoq_consistency,依据累计值还原单季度值后，校验营业收入环比字段。,QoQ_t=\frac{x_t-x_{t-1}}{|x_{t-1}|}\times 100\%,core_performance_indicators_sheet+income_sheet,600594,益佰制药,2025H1,2025,-1.9617897882734163,-1.9617897882734163,0.0,pass
operating_revenue_qoq_consistency,依据累计值还原单季度值后，校验营业收入环比字段。,QoQ_t=\frac{x_t-x_{t-1}}{|x_{t-1}|}\times 100\%,core_performance_indicators_sheet+income_sheet,600594,益佰制药,2025Q3,2025,-7.741768059963691,-7.741768059963691,0.0,pass
operating_revenue_qoq_consistency,依据累计值还原单季度值后，校验营业收入环比字段。,QoQ_t=\frac{x_t-x_{t-1}}{|x_{t-1}|}\times 100\%,core_performance_indicators_sheet+income_sheet,600613,神奇制药,2023H1,2023,6.877169717504701,6.877169717504701,0.0,pass
operating_revenue_qoq_consistency,依据累计值还原单季度值后，校验营业收入环比字段。,QoQ_t=\frac{x_t-x_{t-1}}{|x_{t-1}|}\times 100\%,core_performance_indicators_sheet+income_sheet,600613,神奇制药,2023Q3,2023,-18.945879560271916,-18.945879560271916,0.0,pass
operating_revenue_qoq_consistency,依据累计值还原单季度值后，校验营业收入环比字段。,QoQ_t=\frac{x_t-x_{t-1}}{|x_{t-1}|}\times 100\%,core_performance_indicators_sheet+income_sheet,600613,神奇制药,2023FY,2023,24.864856470782446,24.864856470782446,0.0,pass
operating_revenue_qoq_consistency,依据累计值还原单季度值后，校验营业收入环比字段。,QoQ_t=\frac{x_t-x_{t-1}}{|x_{t-1}|}\times 100\%,core_performance_indicators_sheet+income_sheet,600613,神奇制药,2024Q1,2024,-8.86318377385424,-8.86318377385424,0.0,pass
operating_revenue_qoq_consistency,依据累计值还原单季度值后，校验营业收入环比字段。,QoQ_t=\frac{x_t-x_{t-1}}{|x_{t-1}|}\times 100\%,core_performance_indicators_sheet+income_sheet,600613,神奇制药,2024H1,2024,-6.734496887376425,-6.734496887376425,0.0,pass
operating_revenue_qoq_consistency,依据累计值还原单季度值后，校验营业收入环比字段。,QoQ_t=\frac{x_t-x_{t-1}}{|x_{t-1}|}\times 100\%,core_performance_indicators_sheet+income_sheet,600613,神奇制药,2024Q3,2024,-15.476663485947945,-15.476663485947945,0.0,pass
operating_revenue_qoq_consistency,依据累计值还原单季度值后，校验营业收入环比字段。,QoQ_t=\frac{x_t-x_{t-1}}{|x_{t-1}|}\times 100\%,core_performance_indicators_sheet+income_sheet,600613,神奇制药,2024FY,2024,7.203998414690653,7.203998414690653,0.0,pass
operating_revenue_qoq_consistency,依据累计值还原单季度值后，校验营业收入环比字段。,QoQ_t=\frac{x_t-x_{t-1}}{|x_{t-1}|}\times 100\%,core_performance_indicators_sheet+income_sheet,600613,神奇制药,2025Q1,2025,-1.1550346958521718,-1.1550346958521718,0.0,pass
operating_revenue_qoq_consistency,依据累计值还原单季度值后，校验营业收入环比字段。,QoQ_t=\frac{x_t-x_{t-1}}{|x_{t-1}|}\times 100\%,core_performance_indicators_sheet+income_sheet,600613,神奇制药,2025H1,2025,0.2075686058995379,0.2075686058995379,0.0,pass
operating_revenue_qoq_consistency,依据累计值还原单季度值后，校验营业收入环比字段。,QoQ_t=\frac{x_t-x_{t-1}}{|x_{t-1}|}\times 100\%,core_performance_indicators_sheet+income_sheet,600613,神奇制药,2025Q3,2025,-9.1305400879207,-9.1305400879207,0.0,pass
operating_revenue_qoq_consistency,依据累计值还原单季度值后，校验营业收入环比字段。,QoQ_t=\frac{x_t-x_{t-1}}{|x_{t-1}|}\times 100\%,core_performance_indicators_sheet+income_sheet,600671,天目药业,2023H1,2023,28.976412194138852,28.976412194138852,0.0,pass
operating_revenue_qoq_consistency,依据累计值还原单季度值后，校验营业收入环比字段。,QoQ_t=\frac{x_t-x_{t-1}}{|x_{t-1}|}\times 100\%,core_performance_indicators_sheet+income_sheet,600671,天目药业,2023Q3,2023,22.481060280274747,22.481060280274747,0.0,pass
operating_revenue_qoq_consistency,依据累计值还原单季度值后，校验营业收入环比字段。,QoQ_t=\frac{x_t-x_{t-1}}{|x_{t-1}|}\times 100\%,core_performance_indicators_sheet+income_sheet,600671,天目药业,2023FY,2023,1.4737856174903081,1.4737856174903081,0.0,pass
operating_revenue_qoq_consistency,依据累计值还原单季度值后，校验营业收入环比字段。,QoQ_t=\frac{x_t-x_{t-1}}{|x_{t-1}|}\times 100\%,core_performance_indicators_sheet+income_sheet,600671,天目药业,2024Q1,2024,7.457181018798238,7.457181018798238,0.0,pass
operating_revenue_qoq_consistency,依据累计值还原单季度值后，校验营业收入环比字段。,QoQ_t=\frac{x_t-x_{t-1}}{|x_{t-1}|}\times 100\%,core_performance_indicators_sheet+income_sheet,600671,天目药业,2024H1,2024,-44.64868668485687,-44.64868668485687,0.0,pass
operating_revenue_qoq_consistency,依据累计值还原单季度值后，校验营业收入环比字段。,QoQ_t=\frac{x_t-x_{t-1}}{|x_{t-1}|}\times 100\%,core_performance_indicators_sheet+income_sheet,600671,天目药业,2024Q3,2024,206.98110990986117,206.98110990986117,0.0,pass
operating_revenue_qoq_consistency,依据累计值还原单季度值后，校验营业收入环比字段。,QoQ_t=\frac{x_t-x_{t-1}}{|x_{t-1}|}\times 100\%,core_performance_indicators_sheet+income_sheet,600671,天目药业,2024FY,2024,42.196490379904965,42.196490379904965,0.0,pass
operating_revenue_qoq_consistency,依据累计值还原单季度值后，校验营业收入环比字段。,QoQ_t=\frac{x_t-x_{t-1}}{|x_{t-1}|}\times 100\%,core_performance_indicators_sheet+income_sheet,600671,天目药业,2025Q1,2025,-43.53701888832846,-43.53701888832846,0.0,pass
operating_revenue_qoq_consistency,依据累计值还原单季度值后，校验营业收入环比字段。,QoQ_t=\frac{x_t-x_{t-1}}{|x_{t-1}|}\times 100\%,core_performance_indicators_sheet+income_sheet,600671,天目药业,2025H1,2025,-1.8923127995321678,-1.8923127995321678,0.0,pass
operating_revenue_qoq_consistency,依据累计值还原单季度值后，校验营业收入环比字段。,QoQ_t=\frac{x_t-x_{t-1}}{|x_{t-1}|}\times 100\%,core_performance_indicators_sheet+income_sheet,600671,天目药业,2025Q3,2025,7.872947382600668,7.872947382600668,0.0,pass
operating_revenue_qoq_consistency,依据累计值还原单季度值后，校验营业收入环比字段。,QoQ_t=\frac{x_t-x_{t-1}}{|x_{t-1}|}\times 100\%,core_performance_indicators_sheet+income_sheet,600750,江中药业,2023H1,2023,-24.068944064213625,-24.068944064213625,0.0,pass
operating_revenue_qoq_consistency,依据累计值还原单季度值后，校验营业收入环比字段。,QoQ_t=\frac{x_t-x_{t-1}}{|x_{t-1}|}\times 100\%,core_performance_indicators_sheet+income_sheet,600750,江中药业,2023Q3,2023,-15.036360403706198,-15.036360403706198,0.0,pass
operating_revenue_qoq_consistency,依据累计值还原单季度值后，校验营业收入环比字段。,QoQ_t=\frac{x_t-x_{t-1}}{|x_{t-1}|}\times 100\%,core_performance_indicators_sheet+income_sheet,600750,江中药业,2023FY,2023,48.3713455850803,48.3713455850803,0.0,pass
operating_revenue_qoq_consistency,依据累计值还原单季度值后，校验营业收入环比字段。,QoQ_t=\frac{x_t-x_{t-1}}{|x_{t-1}|}\times 100\%,core_performance_indicators_sheet+income_sheet,600750,江中药业,2024Q1,2024,-1.8110134828136841,-1.8110134828136841,0.0,pass
operating_revenue_qoq_consistency,依据累计值还原单季度值后，校验营业收入环比字段。,QoQ_t=\frac{x_t-x_{t-1}}{|x_{t-1}|}\times 100\%,core_performance_indicators_sheet+income_sheet,600750,江中药业,2024H1,2024,-22.99828357327368,-22.99828357327368,0.0,pass
operating_revenue_qoq_consistency,依据累计值还原单季度值后，校验营业收入环比字段。,QoQ_t=\frac{x_t-x_{t-1}}{|x_{t-1}|}\times 100\%,core_performance_indicators_sheet+income_sheet,600750,江中药业,2024Q3,2024,-15.42343927365426,-15.42343927365426,0.0,pass
operating_revenue_qoq_consistency,依据累计值还原单季度值后，校验营业收入环比字段。,QoQ_t=\frac{x_t-x_{t-1}}{|x_{t-1}|}\times 100\%,core_performance_indicators_sheet+income_sheet,600750,江中药业,2024FY,2024,83.09471186803268,83.09471186803268,0.0,pass
operating_revenue_qoq_consistency,依据累计值还原单季度值后，校验营业收入环比字段。,QoQ_t=\frac{x_t-x_{t-1}}{|x_{t-1}|}\times 100\%,core_performance_indicators_sheet+income_sheet,600750,江中药业,2025Q1,2025,-19.095224494822922,-19.095224494822922,0.0,pass
operating_revenue_qoq_consistency,依据累计值还原单季度值后，校验营业收入环比字段。,QoQ_t=\frac{x_t-x_{t-1}}{|x_{t-1}|}\times 100\%,core_performance_indicators_sheet+income_sheet,600750,江中药业,2025H1,2025,-19.177470251582534,-19.177470251582534,0.0,pass
operating_revenue_qoq_consistency,依据累计值还原单季度值后，校验营业收入环比字段。,QoQ_t=\frac{x_t-x_{t-1}}{|x_{t-1}|}\times 100\%,core_performance_indicators_sheet+income_sheet,600750,江中药业,2025Q3,2025,-17.237365525311876,-17.237365525311876,0.0,pass
operating_revenue_qoq_consistency,依据累计值还原单季度值后，校验营业收入环比字段。,QoQ_t=\frac{x_t-x_{t-1}}{|x_{t-1}|}\times 100\%,core_performance_indicators_sheet+income_sheet,600771,广誉远,2023H1,2023,-20.116793704082113,-20.116793704082113,0.0,pass
operating_revenue_qoq_consistency,依据累计值还原单季度值后，校验营业收入环比字段。,QoQ_t=\frac{x_t-x_{t-1}}{|x_{t-1}|}\times 100\%,core_performance_indicators_sheet+income_sheet,600771,广誉远,2023Q3,2023,-7.071449932133323,-7.071449932133323,0.0,pass
operating_revenue_qoq_consistency,依据累计值还原单季度值后，校验营业收入环比字段。,QoQ_t=\frac{x_t-x_{t-1}}{|x_{t-1}|}\times 100\%,core_performance_indicators_sheet+income_sheet,600771,广誉远,2023FY,2023,26.372524110997368,26.372524110997368,0.0,pass
operating_revenue_qoq_consistency,依据累计值还原单季度值后，校验营业收入环比字段。,QoQ_t=\frac{x_t-x_{t-1}}{|x_{t-1}|}\times 100\%,core_performance_indicators_sheet+income_sheet,600771,广誉远,2024Q1,2024,-0.8170663046222933,-0.8170663046222933,0.0,pass
operating_revenue_qoq_consistency,依据累计值还原单季度值后，校验营业收入环比字段。,QoQ_t=\frac{x_t-x_{t-1}}{|x_{t-1}|}\times 100\%,core_performance_indicators_sheet+income_sheet,600771,广誉远,2024H1,2024,-7.908951568236425,-7.908951568236425,0.0,pass
operating_revenue_qoq_consistency,依据累计值还原单季度值后，校验营业收入环比字段。,QoQ_t=\frac{x_t-x_{t-1}}{|x_{t-1}|}\times 100\%,core_performance_indicators_sheet+income_sheet,600771,广誉远,2024Q3,2024,-26.024709673884754,-26.024709673884754,0.0,pass
operating_revenue_qoq_consistency,依据累计值还原单季度值后，校验营业收入环比字段。,QoQ_t=\frac{x_t-x_{t-1}}{|x_{t-1}|}\times 100\%,core_performance_indicators_sheet+income_sheet,600771,广誉远,2024FY,2024,40.17299846671529,40.17299846671529,0.0,pass
operating_revenue_qoq_consistency,依据累计值还原单季度值后，校验营业收入环比字段。,QoQ_t=\frac{x_t-x_{t-1}}{|x_{t-1}|}\times 100\%,core_performance_indicators_sheet+income_sheet,600771,广誉远,2025Q1,2025,27.216189096034064,27.216189096034064,0.0,pass
operating_revenue_qoq_consistency,依据累计值还原单季度值后，校验营业收入环比字段。,QoQ_t=\frac{x_t-x_{t-1}}{|x_{t-1}|}\times 100\%,core_performance_indicators_sheet+income_sheet,600771,广誉远,2025H1,2025,-13.185302683514708,-13.185302683514708,0.0,pass
operating_revenue_qoq_consistency,依据累计值还原单季度值后，校验营业收入环比字段。,QoQ_t=\frac{x_t-x_{t-1}}{|x_{t-1}|}\times 100\%,core_performance_indicators_sheet+income_sheet,600771,广誉远,2025Q3,2025,-22.284630220267243,-22.284630220267243,0.0,pass
operating_revenue_qoq_consistency,依据累计值还原单季度值后，校验营业收入环比字段。,QoQ_t=\frac{x_t-x_{t-1}}{|x_{t-1}|}\times 100\%,core_performance_indicators_sheet+income_sheet,600976,健民集团,2023H1,2023,13.287933572870097,13.287933572870097,0.0,pass
operating_revenue_qoq_consistency,依据累计值还原单季度值后，校验营业收入环比字段。,QoQ_t=\frac{x_t-x_{t-1}}{|x_{t-1}|}\times 100\%,core_performance_indicators_sheet+income_sheet,600976,健民集团,2023Q3,2023,-16.711488996885553,-16.711488996885553,0.0,pass
operating_revenue_qoq_consistency,依据累计值还原单季度值后，校验营业收入环比字段。,QoQ_t=\frac{x_t-x_{t-1}}{|x_{t-1}|}\times 100\%,core_performance_indicators_sheet+income_sheet,600976,健民集团,2023FY,2023,14.573113428541816,14.573113428541816,0.0,pass
operating_revenue_qoq_consistency,依据累计值还原单季度值后，校验营业收入环比字段。,QoQ_t=\frac{x_t-x_{t-1}}{|x_{t-1}|}\times 100\%,core_performance_indicators_sheet+income_sheet,600976,健民集团,2024Q1,2024,-11.447760113456884,-11.447760113456884,0.0,pass
operating_revenue_qoq_consistency,依据累计值还原单季度值后，校验营业收入环比字段。,QoQ_t=\frac{x_t-x_{t-1}}{|x_{t-1}|}\times 100\%,core_performance_indicators_sheet+income_sheet,600976,健民集团,2024H1,2024,7.148986249828424,7.148986249828424,0.0,pass
