serial_number,stock_code,stock_abbr,asset_cash_and_cash_equivalents,asset_accounts_receivable,asset_inventory,asset_trading_financial_assets,asset_construction_in_progress,asset_total_assets,asset_total_assets_yoy_growth,liability_accounts_payable,liability_advance_from_customers,liability_total_liabilities,liability_total_liabilities_yoy_growth,liability_contract_liabilities,liability_short_term_loans,asset_liability_ratio,equity_unappropriated_profit,equity_total_equity,report_period,report_year
1295,002728,特一药业,35073.400213,7364.339857999999,24820.274409999998,0.0,17194.075894,216004.379488,-15.14614059584214,5475.4388420000005,0.0,75218.410163,-35.414027559991375,1875.046684,36988.0,34.82263199537522,44203.848112,140785.969325,2023H1,2023
1297,002728,特一药业,64724.716522,9780.765806,27183.179086,0.0,13194.853659,251263.66748099998,-1.2950942738163207,4185.174093,0.0,50195.476429,-58.010633869678976,2425.558053,30600.0,19.97721235713304,51750.006381,201068.191052,2023FY,2023
1298,002728,特一药业,56258.574922,8004.977637999999,29548.891137,2301.0,14639.127478,246934.920484,-1.7227906606621948,4455.000741,0.0,44894.085601,-11.20435602862429,1350.318067,29600.0,18.180533361991174,52665.468476999995,202040.834883,2024Q1,2024
1300,002728,特一药业,38488.189118,7577.437537000001,29161.081802999997,21500.0,17374.460218,249127.03598200003,-0.8503543390974023,2434.491523,0.0,74967.616635,53.55037828456961,1550.841442,64000.0,30.092124019978534,34114.040913,174159.41934700002,2024Q3,2024
1302,002728,特一药业,40724.60402,6985.369781,31132.03983,10700.0,17564.017169,240784.326361,-4.170655162785281,3517.7556189999996,0.0,57981.724949,16.965178771482687,1384.870801,45300.0,24.080356817773062,33782.003972000006,182802.601412,2024H1,2024
1304,002728,特一药业,45741.431511,9874.634939,26437.772225,0.0,15788.230469,240087.582419,-4.447951100150633,3450.282832,0.0,63594.258562,27.965441275910713,1104.901576,51609.337263,26.48794157584357,35349.403954,176493.32385699998,2024FY,2024
1306,002728,特一药业,23016.140815,9002.685384,27577.56495,5000.0,15713.139058,222191.36000500002,-7.454039160912355,6097.641306,0.0,42343.36321,-35.504570631436984,2675.863323,26000.0,19.057160102466245,38506.131319,179847.996795,2025Q1,2025
1309,002728,特一药业,21539.840879,7279.405411,25960.185505,10000.0,19696.958175,222060.61764,-7.508495273836948,5001.4817490000005,0.0,41767.092144,-36.171149062255346,2357.257443,26000.0,18.808869662657575,39376.455693,180293.52549600002,2025Q3,2025
1311,002728,特一药业,28625.808395999997,6797.039626999999,28620.564714999997,7500.0,18464.572395,227476.61191900002,-5.252654207659676,7105.336956,0.0,50135.519094,-22.276286341305486,2110.527152,31000.0,22.039856612534866,36655.515702,177341.092825,2025H1,2025
1312,002589,瑞康医药,534021.182191,411236.934925,95451.496778,0.0,31536.654560000003,1833107.464682,-30.55615262500605,255739.248008,62.717491,1257926.751831,-24.469349693796623,3180.499406,383983.469113,68.62264084714859,28034.649058999996,575180.712851,2022FY,2022
1315,002589,瑞康医药,689177.192012,411091.335248,76907.12841399999,10000.0,28806.446415,1918986.033812,4.684862769073816,235785.006379,62.717491,1339998.692874,6.924146853833222,4153.069306,548213.681543,69.82847552111355,30150.605582,578987.340938,2023Q1,2023
1316,002589,瑞康医药,552749.450654,390813.137859,78833.30852,7000.0,35133.881006,1742754.490561,-4.928951295099003,220737.29982800002,62.717491,1173151.278332,-7.633795664935736,2825.5440129999997,369801.737621,67.31592342386435,29956.660965,569603.2122289999,2023Q3,2023
1318,002589,瑞康医药,617921.766857,396847.80270500004,87669.052089,12000.0,32913.062860000005,1828120.992456,-0.27202290766215165,236050.480627,62.717491,1249039.048336,-1.086687375615986,3168.090604,423855.494089,68.32365327515718,31101.37604,579081.94412,2023H1,2023
1320,002589,瑞康医药,506078.652448,376298.832445,71830.865712,0.0,42933.974513,1670930.6031479998,-8.852761528370374,327402.974102,0.0,1107232.903739,-13.693127735376006,2911.666824,655606.148041,66.2644457916442,29429.849105,563697.699409,2023FY,2023
1322,002589,瑞康医药,402275.63946700003,395073.285574,97804.14508300001,0.0,42081.210338,1555893.978085,-6.884584245825236,272762.368195,0.0,990339.168796,-10.958393236698157,1754.1023289999998,480228.43121999997,63.650813149551034,30946.746374000002,565554.809289,2024Q1,2024
1324,002589,瑞康医药,468787.24646800006,397764.533074,89232.023592,0.0,29990.136338,1641885.003363,-1.7382888152433453,252217.82458699998,0.0,1071357.949711,-5.6129310769597724,2494.7179,651427.365199,65.25170444437857,31354.356851999997,570527.053652,2024Q3,2024
1326,002589,瑞康医药,404130.347686,391169.285039,92647.516027,0.0,27967.561992000003,1572526.863669,-5.889157771939126,265886.37754099997,0.0,1003169.5136569999,-10.301288811831427,2730.5660329999996,553041.0983,63.7934738562378,30576.257967,569357.350012,2024H1,2024
1328,002589,瑞康医药,498366.384129,386502.995281,73474.05152000001,0.0,30733.895073000003,1601232.000502,-4.171244605532329,277884.529766,1110.09174,1031770.1838649999,-7.693009994862307,1402.996058,609167.857633,64.43602073537946,27699.051827999996,569461.816637,2024FY,2024
1330,002589,瑞康医药,497469.379499,383324.021022,69005.169551,0.0,32114.184833999996,1604033.686584,0.1749706526675435,255714.728646,832.568805,1035148.4097440001,0.05555210007032104,1280.819649,633168.912544,64.53408169678059,29116.161139,568885.27684,2025Q1,2025
1332,002589,瑞康医药,424108.343077,373325.800773,69292.548773,0.0,31049.692338,1532895.401678,-4.417890387346567,235173.821221,277.522935,987477.3955399999,-5.493622917246111,1242.311164,530203.0849489999,64.41909829327216,25421.706428999998,545418.006138,2025Q3,2025
1334,002589,瑞康医药,597890.382479,370023.652007,81232.381932,0.0,30239.085629,1728863.601654,7.801504328167795,251918.210133,555.04587,1172271.0642799998,13.22047393113492,1010.7828109999999,724280.2549899999,67.80587335857442,26024.68835,556592.537374,2025H1,2025
1337,002566,益盛药业,34326.387775999996,18968.533117,160310.09295,5984.316459000001,197.726979,296660.667595,3.5693761703618225,2432.612497,0.0,71717.862058,10.1951777963,2450.9324030000002,43042.701389,24.17504910219812,85719.45000299999,224942.80553699998,2022FY,2022
1339,002566,益盛药业,43515.256902999994,20162.005832,159216.74342,6100.374662,40.0,301288.15938800003,1.5598602371236678,1958.5032410000001,0.0,73206.239135,2.496593963020647,2304.481977,47044.770833999995,24.297748469007946,88589.70621799999,228081.92025300002,2023Q1,2023
1341,002566,益盛药业,44602.277854,18548.270657,161363.048916,10094.966351000001,40.0,303301.102084,2.2383939680421343,2481.661182,0.0,73993.142534,4.144959655628168,1595.4596,47039.333332,24.395935928220734,89911.64655800001,229307.95955,2023Q3,2023
1343,002566,益盛药业,42692.088192,17352.405689,159401.307768,9988.573103,40.0,301280.634984,1.5573238698792247,2198.5039260000003,0.0,72996.073019,2.6982895178820203,1353.42138,47039.333333999995,24.228597706877704,88807.524289,228284.561965,2023H1,2023
1345,002566,益盛药业,48773.364095,15373.527919,161674.762393,10298.222844,197.726979,304672.244031,2.7005859930637572,2486.464247,0.0,71430.169853,0.2857370967943247,1101.136741,47043.266667,23.444921962018984,92730.73332999999,233242.074178,2023FY,2023
1347,002566,益盛药业,56565.164414,16828.512479,162104.77217799998,5224.2998259999995,0.0,305516.701664,0.27716920380645543,1710.148593,0.0,70132.986867,-2.053710419662042,1047.406278,47041.850001,22.95553286776793,94832.371328,235383.714797,2024Q1,2024
1349,002566,益盛药业,10890.875289,16520.041369,162609.107304,43324.54689,0.0,300486.773115,-1.3737618040369157,1447.283986,0.0,68868.729384,-29.03829942508486,1450.638915,32036.543057,22.919055195032858,91352.937227,231618.04373099998,2024Q3,2024
1351,002566,益盛药业,11816.358706,14848.870331999999,163303.979953,43257.109358,0.0,300472.585804,-1.3784183854216554,2036.482412,0.0,68858.61425099999,-29.539252139918084,981.381819,32026.647779000003,22.91677094825445,91100.040158,231613.971553,2024H1,2024
1352,002566,益盛药业,7147.984119,14953.538768,162648.87294600002,38818.619171,0.0,297065.438562,-2.496717577012375,1300.183167,0.0,63721.999002,-37.94945355175857,549.2542940000001,29028.355556,21.450492292357563,92457.271884,233343.43956,2024FY,2024
1355,002566,益盛药业,11034.517216,15615.500968,161554.247137,46825.809247000005,0.0,301242.673973,1.4061667460276457,1359.899638,0.0,66695.570771,13.29764657343813,538.492913,34501.887414,22.140146975649884,93643.428886,234547.103202,2025Q1,2025
1356,002566,益盛药业,11584.746279,16114.28581,160533.384606,45404.183942,0.0,298361.911084,0.43642657600151663,1066.368539,0.0,65886.108423,13.396972091795654,852.1712949999999,34823.111110000005,22.082613757106078,91560.587734,232475.80266100002,2025Q3,2025
1359,002566,益盛药业,10198.130614,16300.708721,161313.324859,45450.820842,0.0,299810.63763,0.9241058405476781,1516.0917960000002,0.0,67794.111696,17.678329148994425,843.36011,34823.186943,22.61231030089918,91024.131488,232016.525934,2025H1,2025
1361,002864,盘龙药业,82344.39649,44355.664027,9462.810272,0.0,384.56602200000003,193078.69644600002,45.152895040153155,12166.814868000001,55.518032999999996,98318.329768,106.30043224279054,1325.547674,11700.0,50.9213764013046,49284.330641,94760.36667799999,2022FY,2022
1362,002864,盘龙药业,79626.305799,46057.803496,9622.166687,0.0,1114.4739359999999,191426.456803,-0.8557337880422785,11336.377064,30.0,71160.410849,-29.643644211187926,479.958063,11700.0,37.173759592819664,51440.491384,120266.045954,2023Q1,2023
1364,002864,盘龙药业,109667.45337,37102.019558,7697.807597,0.0,2744.952215,209605.351417,8.559543479009417,9472.046052,55.518032999999996,56984.185462,-43.16771197190213,438.132096,10000.0,27.186417272635676,55761.75682,152621.165955,2023Q3,2023
1367,002864,盘龙药业,81428.255288,49167.750212,9097.255454,0.0,1728.940407,193123.049554,0.022971518254674857,11125.392684999999,55.518032999999996,71271.70782899999,-29.511083570839926,469.162933,10500.0,36.90481689968933,52776.852405,121851.341725,2023H1,2023
1368,002864,盘龙药业,110201.28522599999,38404.097451,7762.625690999999,0.0,2931.095157,212501.971104,10.05977097190122,9143.168045,35.559633000000005,57376.049763999996,-46.77975853027995,552.554354,10000.0,27.000243558173747,57439.586823000005,155125.92134,2023FY,2023
1370,002864,盘龙药业,116753.450946,36260.473100999996,7539.009712,0.0,4483.872585,218940.032548,3.0296478712892307,8370.670384000001,35.559633000000005,60647.482069000005,-14.827404100855354,378.127731,5000.0,27.70049924775807,60554.307188,158292.550479,2024Q1,2024
1373,002864,盘龙药业,116419.390454,36986.966272000005,8887.026323,0.0,6593.7662390000005,225713.66849,6.217211688607874,9747.229233,35.559633000000005,64789.948835,-6.8782818842128615,553.801571,5000.0,28.704486205216433,64076.59717000001,160923.719655,2024Q3,2024
1375,002864,盘龙药业,116471.099788,36182.269830000005,8446.726944,0.0,5047.812432,222016.020745,4.477158301907584,9318.947818999999,35.559633000000005,64152.013871,-7.6786930514316785,404.959873,5000.0,28.895218307098126,61084.754471,157864.006874,2024H1,2024
1377,002864,盘龙药业,116937.51891600002,36796.783298,9558.419717,0.0,5604.552548,228002.300954,7.2942052111196825,10792.249740000001,21.798165,64284.025508000006,-7.139140910712233,367.533309,5000.0,28.1944634940195,65973.26922,163718.275446,2024FY,2024
1378,002864,盘龙药业,116569.891154,38922.088152,11312.782848,0.0,5209.689577,231619.339743,1.5864045116499632,11572.538736,21.798165,65276.964872000004,2.297677661258147,1313.649548,5000.0,28.182864584809703,68584.71012100001,166342.374871,2025Q1,2025
1381,002864,盘龙药业,116462.96655999999,43084.795504,11799.446627,0.0,1994.694032,240103.25196999998,5.30738109456245,14437.233277000001,21.798165,71531.403447,35.38842214767274,397.837031,5000.0,29.79193445323997,70774.272804,168571.848523,2025Q3,2025
1383,002864,盘龙药业,116676.597054,45664.992798,10128.856319,0.0,5558.790851,236224.64945100003,3.6062568064428904,14340.123886000001,21.798165,69600.034143,8.902365368710248,431.4801,5000.0,29.463493460464253,68855.011023,166624.61530799998,2025H1,2025
1385,301111,粤万年青,17921.32043,6180.908353,7068.914965000001,8132.093129000001,71.854272,85706.33724400001,3.735822243935478,2903.535461,0.0,9839.222474,41.282937114289844,2687.532765,0.0,11.480157466055765,16397.05246,75867.11477,2022FY,2022
1386,301111,粤万年青,15222.989613999998,5904.357357,7570.434225,6708.08392,72.44833100000001,83892.802906,-2.1159862809642718,2524.784416,0.0,6544.024343,-35.76170304506206,1082.489715,0.0,7.800459772851352,17878.721221,77348.778563,2023Q1,2023
1389,301111,粤万年青,12565.196966,5604.934520000001,7862.216544,7857.71442,74.078331,83702.51772100001,-2.338006251854239,2223.9422050000003,0.0,6111.121917,-46.56511690544165,460.29558399999996,0.0,7.3010013120152415,17846.236617,77591.395804,2023Q3,2023
1391,301111,粤万年青,13766.813697999998,7519.744151000001,7469.1155180000005,7283.533564,72.44833100000001,84290.278868,-1.6522213193740798,2643.141239,0.0,7248.224606000001,-37.91569828916624,830.895244,0.0,8.599122820973037,17277.557123,77042.054262,2023H1,2023
1393,301111,粤万年青,13110.931154,7728.65339,8343.444963,7285.82198,72.44833100000001,85553.546809,-0.17846714601737862,3486.916078,0.0,7733.029056,-29.33710756830377,539.330597,0.0,9.038817611225564,17788.450143000002,77820.517753,2023FY,2023
1394,301111,粤万年青,12294.739798,6244.877283,8072.569895999999,7367.727202,72.44833100000001,86710.269152,1.3520448726484624,3582.704067,0.0,7592.782865000001,-1.9494651047218587,659.082588,0.0,8.756497862658142,18962.266916999997,79117.486287,2024Q1,2024
1396,301111,粤万年青,12068.379635,7691.82642,8447.308727,4130.560705,72.44833100000001,85699.054921,0.17007840986983935,4345.494282,0.0,7778.461822,13.770311055081654,1055.965997,0.0,9.076484949770359,17559.132737,77920.593099,2024Q3,2024
1399,301111,粤万年青,13380.153513,6738.704079000001,7215.603076,4311.632724,72.44833100000001,84606.959713,-1.1064264794459984,3366.4382950000004,0.0,6592.36629,-1.6571385092152706,1205.6745779999999,0.0,7.791754144531766,17698.829836,78014.593423,2024H1,2024
1401,301111,粤万年青,15910.088652,10246.017567,9013.184705,3481.384367,72.44833100000001,93316.656941,9.07397813597522,5599.63808,0.0,16641.58297,43.78724696247703,1243.76955,0.0,17.83345387150092,16317.413999,76675.073971,2024FY,2024
1402,301111,粤万年青,10493.330435,7097.400834,9892.825948,7484.762664,0.0,92050.578232,-1.3567553216147463,5682.031873,0.0,15439.432406,-3.818449435369005,1283.0964179999999,0.0,16.772770690355873,15973.240759,76611.14582599999,2025Q1,2025
1405,301111,粤万年青,14158.809412,8106.109069,8829.405589,7261.37432,0.0,92540.652897,-0.8315814876336811,6056.054809,0.0,17319.976172,34.696738524935064,1153.4984869999998,0.0,18.716073022823334,14704.461890999999,75220.676725,2025Q3,2025
1407,301111,粤万年青,10293.531815999999,9292.150111,9805.537756,7505.959373999999,0.0,92864.573548,-0.4844616254157347,6335.102882,0.0,17503.274078,34.30850045695221,1169.588222,0.0,18.848171492386033,14794.927453999999,75361.29947,2025H1,2025
1408,002349,精华制药,93326.697942,21906.932458000003,30765.346948000002,5033.055556,6151.162234,304167.756876,-4.8909933045349385,12302.666791,0.0,41793.405111,-34.58117105807578,4509.840386,2102.601666,13.740248322256557,57699.93231799999,262374.351765,2022FY,2022
1410,002349,精华制药,92246.957289,26039.103056,31548.398474,12552.881918000001,6280.180384,309195.503411,1.6529518403390941,12457.187090000001,0.0,36793.431521,-12.55590879695389,2441.6332850000003,2102.4805539999998,11.89973046667891,66467.06514800001,272402.07189,2023Q1,2023
1412,002349,精华制药,84282.700711,24652.433565,30336.422174,30860.346575,6307.346268,312366.07766,2.6953286792137496,13285.470096,0.0,36913.846583,-12.112970764710697,1728.6822399999999,2102.194973,11.817495311760288,70721.410528,275452.231077,2023Q3,2023
1414,002349,精华制药,75120.881322,27016.648682,32056.551801999998,16128.457534000001,6372.849581,307137.028337,0.9761953375651351,14545.899202,0.0,36417.770167,-13.539860810157734,1495.4223880000002,1000.86375,11.85717344606243,66647.218212,270719.25817,2023H1,2023
1416,002349,精华制药,92175.878031,24886.546232,29094.054025,31769.501644,6942.307905,318501.136595,4.704014748368909,12845.598004000001,0.0,38074.646233,-8.39297288643882,1359.870817,2092.4506690000003,11.954320364456029,74299.62521,280426.490362,2023FY,2023
1418,002349,精华制药,88830.878931,27719.959883999996,30422.945432,37056.169863,6399.343457999999,321371.02917399997,0.9010619584222328,13395.935246,0.0,32625.420252999997,-15.003581533531998,1150.05763,2092.4506699999997,10.151948150664076,81407.63423099999,288745.608921,2024Q1,2024
1421,002349,精华制药,129881.676549,29631.319252999998,29378.061721,4031.2,6903.804786,322578.67329,1.2802267328122396,14704.904288999998,0.0,32460.404805000002,-15.293543162920098,1325.38834,1490.6535210000002,10.062787001364445,82980.362894,290118.268485,2024Q3,2024
1422,002349,精华制药,99504.578054,31159.948229,29431.984752999997,23079.667047,6790.80334,318500.20977899997,-0.0002909929961096448,13568.480222999999,0.0,31960.964979000004,-16.55141906153299,910.235099,2591.752521,10.034833258407268,80352.577076,286539.2448,2024H1,2024
1424,002349,精华制药,101359.08360299999,29083.086208999997,27034.577169,3007.475,5356.903143,330177.977714,3.666185070431331,14168.003928999999,0.0,34465.627577,-9.93780077765903,1144.155892,1042.693611,10.43849981020058,86487.607403,295712.350137,2024FY,2024
1426,002349,精华制药,99547.781613,31190.347483999998,27241.501108999997,18792.895715000002,3172.681054,337589.55816300004,2.2447228310968597,15252.623572999999,0.0,34504.564886,0.04328263711396428,1266.240757,1000.6936109999999,10.220862598285695,92709.57644199999,303084.993277,2025Q1,2025
1428,002349,精华制药,72377.262078,31527.776176,28546.704489,46258.937374,3732.8257350000003,348784.78649800003,5.635387590906278,14072.904881999999,0.0,39350.446773,14.848088806967501,1384.014366,1042.693611,11.282156876193234,97611.465981,309434.339725,2025Q3,2025
1431,002349,精华制药,79471.63193300001,32319.398011,28160.711887,29055.606867000002,3372.1205189999996,342458.409678,3.7193370826922174,14792.876981,0.0,39390.584727999994,15.159398600109759,1704.2481649999997,0.8296,11.502297392853453,93038.639938,303067.82495,2025H1,2025
1432,300026,红日药业,120622.710383,337228.932282,221380.10180700003,0.0,46101.398315,1263085.6694399999,8.818208291386002,84918.453742,0.0,416777.20861100004,30.105520086656266,20803.220775,23146.878879,32.99674904836676,443335.151297,846308.460829,2022FY,2022
1434,300026,红日药业,130034.563896,312885.39143099997,241622.753397,0.0,29096.947381,1261018.763901,-0.16363937846878762,91149.858803,0.0,397141.210002,-11.061732097580519,13358.401148,15735.2806,31.49367966368966,460880.51013,863877.5538989999,2023Q1,2023
1436,300026,红日药业,156724.21333499998,298559.57204299996,211998.472147,0.0,5980.999087,1237812.815226,-2.223884515535733,70342.49541799999,0.0,349703.23299299995,-30.68732469235334,13864.864457,6658.099165,28.251705644940433,485179.366996,888109.582233,2023Q3,2023
1438,300026,红日药业,116202.14614200001,315747.75764,226799.51361700002,0.0,5218.367023,1244667.4988840001,-1.6824259583857037,73396.519396,0.0,372595.057539,-21.46550622892317,14656.773759,14758.183319,29.935308656575188,468848.54294300004,872072.441345,2023H1,2023
1441,300026,红日药业,157363.685211,272272.760925,196085.983957,0.0,5410.571974,1183503.150796,-6.513861122588923,66612.312654,0.0,296726.88584299997,-41.56446969674448,7627.276540000001,2317.514555,25.071913466679625,482878.491838,886776.2649530001,2023FY,2023
1443,300026,红日药业,161749.237949,283424.78853099997,187703.856448,0.0,5971.055928,1200635.678506,1.4476114996801712,70219.797972,0.0,308461.817961,5.843782507338346,6694.759527,2072.230555,25.69154186262661,488690.57930299995,892173.8605450001,2024Q1,2024
1445,300026,红日药业,111935.420545,279371.415325,193256.636303,0.0,8581.458379000002,1137158.559676,-3.915882360670487,67640.738302,0.0,241105.864754,6.6698227909159105,5958.962342,1110.727397,21.20248427120806,490701.70331899996,896052.6949219999,2024Q3,2024
1446,300026,红日药业,164856.527429,287506.40445100004,189393.89265599998,0.0,7367.836920000001,1202456.501807,1.6014618126071294,66788.81083300001,0.0,309349.19505599997,7.43755847972305,5857.434695,1090.727397,25.72643539214294,488689.254617,893107.306751,2024H1,2024
1448,300026,红日药业,130618.92741300001,265608.221714,174938.253827,0.0,10418.927481,1116511.669953,-5.6604395854749345,63294.052393,0.0,236656.117636,3.5978100747284887,6396.536204999999,1623.983857,21.196027234176796,474364.611169,879855.552317,2024FY,2024
1450,300026,红日药业,118693.12881099999,269397.54359899997,172997.962643,0.0,11444.546363,1102717.155176,-1.2355011728252465,59483.557485000005,0.0,216660.52242399997,-6.881249204745464,5279.115678,1145.447114,19.6478780988421,480397.58553100005,886056.632752,2025Q1,2025
1452,300026,红日药业,141421.698706,254843.21623299998,143425.28021700002,0.0,15399.718746,1075834.575827,-3.6432305385318884,51620.244559,0.0,196278.465156,-14.411719477103691,4319.791775,1015.890411,18.244297921464334,473428.440122,879556.1106709999,2025Q3,2025
1454,300026,红日药业,132655.433616,261978.222504,161295.530946,0.0,12900.054177,1090040.7027760001,-2.3708634570845284,57519.832819,0.0,211233.042246,-6.22154022918782,4736.642223,1000.6904109999999,19.378454557527448,473215.14858900005,878807.6605299999,2025H1,2025
1457,300878,维康药业,19270.060864,41093.971585,20120.004041,0.0,25855.424972999997,180472.78734,6.580022442580348,2797.668222,12.813111,35324.107297,32.253392137207406,765.4008150000001,8007.777778,19.573093438431513,56319.382835000004,145148.680043,2022Q3,2022
1459,300878,维康药业,16274.065758,27518.556629000002,11611.062518,0.0,32309.16207,191377.312742,13.019799758599317,8473.14077,10.973711999999999,50225.433046,77.70839395782119,1567.848029,25724.730555000002,26.24419390490137,51177.235341,141151.87969600002,2022FY,2022
1460,300878,维康药业,21293.356157,30915.054526999997,12177.430075,0.0,36196.110848000004,201840.716208,5.467421041754273,8624.858043,4.389485,57945.16063300001,9.669442815435298,1022.018125,30737.230555000002,28.708360593254444,53929.839534000006,143895.555575,2023Q1,2023
1462,300878,维康药业,19580.598776,32581.999766,15887.166481,24100.0,43924.945663,208464.405891,8.928484209638517,7046.309557,10.973711999999999,59983.297301,3.3486856808744103,1541.12129,28916.433333999998,28.773879667670233,58112.29874,148481.10859000002,2023Q3,2023
1465,300878,维康药业,44014.813377,27402.229892000003,13709.858228000001,0.0,40793.082145,202649.79301,5.890186306041754,7901.368384,10.973711999999999,55003.465078999994,-4.971510044285239,844.4447560000001,25949.730555000002,27.142127441643023,57639.300729999995,147646.327931,2023H1,2023
1467,300878,维康药业,33016.245172,31998.870724,15378.468969999998,12334.007853000001,30190.756927,204663.65308800002,6.900061380037427,8330.658704000001,31.748496000000003,63922.773124,4.397000604787148,1437.754109,26190.393611000003,31.233085191005987,49923.797016000004,140740.87996400002,2023FY,2023
1472,300878,维康药业,22617.896678,27978.108425,12335.0811,24556.462938999997,33179.781514,173799.50838699998,-15.080423043035035,5894.799325,56.459265,35535.428958,-70.08509732343855,916.2836980000001,15.0,20.446219490375732,52340.682936000005,138264.079429,2024Q1,2024
1474,300878,维康药业,32427.279157999998,25002.088798,10906.196938,24556.462938999997,38728.323832999995,183504.450864,-10.338524649954383,4006.3313020000005,80.629813,47100.921972000004,-64.59733980162927,1315.728359,6000.986806,25.667454794820067,50782.262158,136403.528892,2024Q3,2024
1477,300878,维康药业,32058.197673000002,26238.170818000002,13521.767018999999,12334.007853000001,34648.864541,183843.002308,-10.173106199295528,5481.104394,12.262257,50278.650297,-59.20920795780101,1452.67645,6015.986806,27.34868864508971,47791.724091000004,133564.35201099998,2024H1,2024
1478,300878,维康药业,25396.147043,33475.255422,11832.492638,12334.007853000001,5509.8016450000005,165232.303956,-19.858278691114855,7825.204108,49.776196999999996,47849.802863,-46.04852802936744,1068.182881,1000.8861109999999,28.959108913558456,31691.197414,117382.50109300001,2024FY,2024
1483,300878,维康药业,26015.962072,14459.525591,13715.993093000001,500.0,6184.07509,163864.97804000002,-0.8275173094264183,8700.99561,13.83245,47501.109663999996,-5.112561336560536,967.3708,1000.8861109999999,28.987957178015677,30705.73158,116363.868376,2025Q1,2025
1484,300878,维康药业,26308.064955,10860.618582,8355.505767,1000.0,5779.975606,148800.329241,-9.944771283571576,6569.223374,11.085108,45837.082364999995,-5.148047034787589,2078.261687,1000.8861109999999,30.80442267756097,17317.038083000003,102963.246876,2025Q3,2025
1487,300878,维康药业,27299.813814999998,11396.290584999999,10807.279168000001,1000.0,5866.282913,154597.676074,-6.436167521353401,7074.1767230000005,21.123141,45682.982268,-7.436956221875445,1401.233656,1000.8861109999999,29.549591836123916,23280.529159,108914.693806,2025H1,2025
1488,002166,莱茵生物,55174.086695000005,48930.911702,68271.78301900001,0.0,204.312387,445536.085816,36.709411666761056,34894.538242,0.0,134211.27493299998,-12.12763055902754,222.24073900000002,42085.746795,30.12354761055815,80519.142336,311324.81088299997,2022FY,2022
1490,002166,莱茵生物,54225.058683,23615.595246,110356.907612,0.0,2564.438082,453998.070512,1.8991041494841328,31324.649798000002,0.0,140872.269131,6.938654460986582,889.853992,50870.277820999996,31.029266043384318,82512.880225,313125.80138099997,2023Q1,2023
1492,002166,莱茵生物,26102.68986,32424.261251,95136.726983,1407.75254,17576.813834,450224.51025299996,1.0497055565659692,32224.522116000004,0.0,137569.110118,5.271338964855444,624.702668,41800.0,30.555668779714857,77187.611188,312655.400135,2023Q3,2023
1494,002166,莱茵生物,37692.007793000004,21952.144339,105851.050013,1532.9003599999999,8908.78102,450581.64862600004,1.129862737289714,29179.893676,0.0,139095.41552799998,-1.3816402881294265,825.770091,47048.937242,30.87019099693838,76717.185607,311486.233098,2023H1,2023
1496,002166,莱茵生物,13045.38093,59710.19094099999,77608.408547,6057.262218,27738.424137,462557.71329600003,3.8178057103407417,42118.369976999995,0.0,142112.04332599998,13.756435884677146,220.422588,37235.238052999994,30.72309448984577,80264.35918300001,320445.66997,2023FY,2023
1498,002166,莱茵生物,21806.357963,29101.504016000003,125024.3019,3066.409108,34943.465233999996,476823.002488,3.0840020135760553,44559.837080000005,0.0,158257.245744,15.243587603731171,762.53603,40173.0,33.18993524184748,82943.365596,318565.756744,2024Q1,2024
1500,002166,莱茵生物,31200.662689999997,32564.593969,116782.164532,2884.6450800000002,15093.384166,494044.081953,6.807014076717211,48119.675593,0.0,182335.155804,32.077153466432144,312.041701,45386.08458,36.90665721229024,75746.634962,311708.92614899995,2024Q3,2024
1502,002166,莱茵生物,24706.534091999998,32018.806696,125303.803188,4019.773162,29293.046918,490146.59963,5.964420339553455,51912.126126999996,0.0,181846.030149,31.28966105512238,269.59336099999996,40293.003148,37.100334937806615,72073.77063,308300.569481,2024H1,2024
1505,002166,莱茵生物,16506.346993,91177.724467,120427.98854100001,2296.009033,10199.815118,501872.991767,8.499540131080103,56814.464365,0.0,181780.85266,28.866488995013007,795.732947,42393.688195999996,36.22048917595345,79441.688778,320092.139107,2024FY,2024
1506,002166,莱茵生物,32444.874877,77754.13660900001,119995.184729,1304.8541289999998,11500.189713,504065.98367600003,0.4369615310995164,52770.944376,0.0,185233.915629,-0.10060114555154208,1021.2673380000001,54733.20153,36.74794999617815,82521.177758,318832.068047,2025Q1,2025
1508,002166,莱茵生物,25537.904588999998,74452.682336,120458.75168900001,1057.9878039999999,10087.326528,498507.223779,-0.670641386010786,54437.457979,0.0,182276.457107,-3.533780514259484,304.122736,54075.324698000004,36.56445652386523,79217.876836,316230.766672,2025Q3,2025
1510,002166,莱茵生物,24313.516638,72181.194453,118076.35964200001,1146.981244,12458.986608,489982.829441,-2.3691576396922605,51531.964625,0.0,177029.12957000002,-1.2292287439305225,1254.627856,52123.651697,36.129659843787756,75989.349418,312953.699871,2025H1,2025
1513,002737,葵花药业,239872.077662,15197.674574,63207.973835000004,144867.068264,3029.182218,703176.567545,24.78281609145768,71448.229886,0.0,259301.89321100002,73.66746779273201,55154.221852999995,42000.0,36.875786989930646,241651.063675,443874.67433400004,2022FY,2022
